,nct_id,canonical_aact_conditions,snomed_termid,aact_snomed_term_canonical_conditions,aact_cdist_conditions,Top_Concept,Top_Concept_Canonical,Top_Concept_Canonical_First
19713,NCT04219241,huntington disease,58756001,Huntington's chorea (disorder),0.0,"[15802004, 271700006, 363235000, 257277002, 78689005]","['Dystonia (disorder)', 'Chorea (disorder)', 'Hereditary disorder of nervous system (disorder)', 'Combined disorder of muscle AND peripheral nerve (disorder)', 'Chronic brain syndrome (disorder)']",Dystonia (disorder)
19718,NCT04219969,spinal cord neoplasms,126962006,Neoplasm of spinal cord (disorder),2.2951,"[48522003, 126950007]","['Spinal cord disorder (disorder)', 'Neoplasm of nervous system (disorder)']",Spinal cord disorder (disorder)
19726,NCT04220606,"headache disorders, primary",66551002,Psychogenic headache (disorder),7.8186,"[230461009, 723916001]","['Headache disorder (disorder)', 'Bodily distress disorder (disorder)']",Headache disorder (disorder)
19740,NCT04226170,myasthenia gravis,91637004,Myasthenia gravis (disorder),0.0,"[128213006, 257277002]","['Neuromuscular junction disorder (disorder)', 'Combined disorder of muscle AND peripheral nerve (disorder)']",Neuromuscular junction disorder (disorder)
19750,NCT04227470,neuromyelitis optica,25044007,Neuromyelitis optica (disorder),0.007,"[77157004, 48522003]","['Disorder of optic nerve (disorder)', 'Spinal cord disorder (disorder)']",Disorder of optic nerve (disorder)
19753,NCT04228965,tobacco use disorder,89765005,Tobacco dependence syndrome (disorder),8.4497,"[91388009, 56294008]","['Psychoactive substance abuse (disorder)', 'Nicotine dependence (disorder)']",Psychoactive substance abuse (disorder)
19759,NCT04231539,tobacco use disorder,89765005,Tobacco dependence syndrome (disorder),8.4497,"[91388009, 56294008]","['Psychoactive substance abuse (disorder)', 'Nicotine dependence (disorder)']",Psychoactive substance abuse (disorder)
19780,NCT04239196,"optic neuropathy, ischemic",14357004,Ischemic optic neuropathy (disorder),1.9759,"[77157004, 17769000]","['Disorder of optic nerve (disorder)', 'Injury of cranial nerve (disorder)']",Disorder of optic nerve (disorder)
19795,NCT04245371,carpal tunnel syndrome,57406009,Carpal tunnel syndrome (disorder),0.0,"[397828008, 128189008]","['Median neuropathy (disorder)', 'Mononeuropathy (disorder)']",Median neuropathy (disorder)
19803,NCT04246437,pure autonomic failure,84438001,Pure autonomic failure (disorder),0.002,"[15241006, 28651003]","['Disorder of autonomic nervous system (disorder)', 'Orthostatic hypotension (disorder)']",Disorder of autonomic nervous system (disorder)
19817,NCT04250727,tobacco use disorder,89765005,Tobacco dependence syndrome (disorder),8.4497,"[91388009, 56294008]","['Psychoactive substance abuse (disorder)', 'Nicotine dependence (disorder)']",Psychoactive substance abuse (disorder)
19828,NCT04252586,rett syndrome,68618008,Rett syndrome (disorder),0.0,"[35919005, 363235000, 110359009, 78689005]","['Pervasive developmental disorder (disorder)', 'Hereditary disorder of nervous system (disorder)', 'Intellectual disability (disorder)', 'Chronic brain syndrome (disorder)']",Pervasive developmental disorder (disorder)
19833,NCT04253457,carpal tunnel syndrome,57406009,Carpal tunnel syndrome (disorder),0.0,"[397828008, 128189008]","['Median neuropathy (disorder)', 'Mononeuropathy (disorder)']",Median neuropathy (disorder)
19834,NCT04256252,neuromyelitis optica spectrum disorder,25044007,Neuromyelitis optica (disorder),6.3801,"[77157004, 48522003]","['Disorder of optic nerve (disorder)', 'Spinal cord disorder (disorder)']",Disorder of optic nerve (disorder)
19835,NCT04256252,neuromyelitis optica,25044007,Neuromyelitis optica (disorder),0.007,"[77157004, 48522003]","['Disorder of optic nerve (disorder)', 'Spinal cord disorder (disorder)']",Disorder of optic nerve (disorder)
19845,NCT04259281,angelman syndrome,76880004,Angelman syndrome (disorder),0.005,"[88425004, 110359009]","['Congenital anomaly of nervous system (disorder)', 'Intellectual disability (disorder)']",Congenital anomaly of nervous system (disorder)
19863,NCT04262817,tobacco use disorder,89765005,Tobacco dependence syndrome (disorder),8.4497,"[91388009, 56294008]","['Psychoactive substance abuse (disorder)', 'Nicotine dependence (disorder)']",Psychoactive substance abuse (disorder)
19896,NCT04273165,friedreich ataxia,10394003,Friedreich ataxia (disorder),0.0065,"[48522003, 85102008, 363235000, 78689005]","['Spinal cord disorder (disorder)', 'Cerebellar ataxia (disorder)', 'Hereditary disorder of nervous system (disorder)', 'Chronic brain syndrome (disorder)']",Spinal cord disorder (disorder)
19900,NCT04273841,sleep deprivation,248256006,Not getting enough sleep (disorder),7.9688,"[194437008, 44186003]","['Disorders of initiating and maintaining sleep (disorder)', 'Dyssomnia (disorder)']",Disorders of initiating and maintaining sleep (disorder)
19915,NCT04279314,rett syndrome,68618008,Rett syndrome (disorder),0.0,"[35919005, 363235000, 110359009, 78689005]","['Pervasive developmental disorder (disorder)', 'Hereditary disorder of nervous system (disorder)', 'Intellectual disability (disorder)', 'Chronic brain syndrome (disorder)']",Pervasive developmental disorder (disorder)
19925,NCT04283227,metachromatic leukodystrophy,396338004,Metachromatic leucodystrophy (disorder),0.0053,"[363235000, 238028008]","['Hereditary disorder of nervous system (disorder)', 'Sphingolipidosis (disorder)']",Hereditary disorder of nervous system (disorder)
19926,NCT04283227,"leukodystrophy, metachromatic",396338004,Metachromatic leucodystrophy (disorder),3.0331,"[363235000, 238028008]","['Hereditary disorder of nervous system (disorder)', 'Sphingolipidosis (disorder)']",Hereditary disorder of nervous system (disorder)
19929,NCT04283669,neurofibromatosis 2,92503002,Neurofibromatosis type 2 (disorder),1.5528,"[402874001, 126950007]","['Neoplasm of nerve sheath origin (disorder)', 'Neoplasm of nervous system (disorder)']",Neoplasm of nerve sheath origin (disorder)
19931,NCT04285281,carpal tunnel syndrome,57406009,Carpal tunnel syndrome (disorder),0.0,"[397828008, 128189008]","['Median neuropathy (disorder)', 'Mononeuropathy (disorder)']",Median neuropathy (disorder)
19933,NCT04285346,tuberous sclerosis,7199000,Tuberous sclerosis syndrome (disorder),0.0044,"[363235000, 126950007]","['Hereditary disorder of nervous system (disorder)', 'Neoplasm of nervous system (disorder)']",Hereditary disorder of nervous system (disorder)
19973,NCT04301284,spinocerebellar ataxias,129609000,Spinocerebellar ataxia (disorder),2.6889,"[48522003, 85102008, 363235000]","['Spinal cord disorder (disorder)', 'Cerebellar ataxia (disorder)', 'Hereditary disorder of nervous system (disorder)']",Spinal cord disorder (disorder)
19974,NCT04301284,spinocerebellar ataxia type 3,91952008,Azorean disease (disorder),0.0046,"[48522003, 85102008, 363235000]","['Spinal cord disorder (disorder)', 'Cerebellar ataxia (disorder)', 'Hereditary disorder of nervous system (disorder)']",Spinal cord disorder (disorder)
19975,NCT04301284,machado-joseph disease,91952008,Azorean disease (disorder),0.0,"[48522003, 85102008, 363235000]","['Spinal cord disorder (disorder)', 'Cerebellar ataxia (disorder)', 'Hereditary disorder of nervous system (disorder)']",Spinal cord disorder (disorder)
19978,NCT04301726,huntington disease,58756001,Huntington's chorea (disorder),0.0,"[15802004, 271700006, 363235000, 257277002, 78689005]","['Dystonia (disorder)', 'Chorea (disorder)', 'Hereditary disorder of nervous system (disorder)', 'Combined disorder of muscle AND peripheral nerve (disorder)', 'Chronic brain syndrome (disorder)']",Dystonia (disorder)
19987,NCT04304482,rett syndrome,68618008,Rett syndrome (disorder),0.0,"[35919005, 363235000, 110359009, 78689005]","['Pervasive developmental disorder (disorder)', 'Hereditary disorder of nervous system (disorder)', 'Intellectual disability (disorder)', 'Chronic brain syndrome (disorder)']",Pervasive developmental disorder (disorder)
20028,NCT04320940,"epilepsy, benign neonatal",230410004,Benign neonatal familial convulsions (disorder),1.8632,"[128613002, 363235000]","['Seizure disorder (disorder)', 'Hereditary disorder of nervous system (disorder)']",Seizure disorder (disorder)
20049,NCT04328805,carpal tunnel syndrome,57406009,Carpal tunnel syndrome (disorder),0.0,"[397828008, 128189008]","['Median neuropathy (disorder)', 'Mononeuropathy (disorder)']",Median neuropathy (disorder)
20067,NCT04341155,"toxoplasmosis, cerebral",192701001,Toxoplasma encephalitis (disorder),1.9927,"[128117002, 45170000]","['Infectious disease of central nervous system (disorder)', 'Encephalitis (disorder)']",Infectious disease of central nervous system (disorder)
20072,NCT04346030,carpal tunnel syndrome,57406009,Carpal tunnel syndrome (disorder),0.0,"[397828008, 128189008]","['Median neuropathy (disorder)', 'Mononeuropathy (disorder)']",Median neuropathy (disorder)
20074,NCT04346888,myasthenia gravis,91637004,Myasthenia gravis (disorder),0.0,"[128213006, 257277002]","['Neuromuscular junction disorder (disorder)', 'Combined disorder of muscle AND peripheral nerve (disorder)']",Neuromuscular junction disorder (disorder)
20080,NCT04351373,"neuroma, acoustic",126949007,Acoustic neuroma (disorder),2.5696,"[402874001, 126950007]","['Neoplasm of nerve sheath origin (disorder)', 'Neoplasm of nervous system (disorder)']",Neoplasm of nerve sheath origin (disorder)
20081,NCT04353505,trigeminal neuralgia,31681005,Trigeminal neuralgia (disorder),0.0,"[64309007, 23096007]","['Trigeminal nerve disorder (disorder)', 'Cranial neuralgia (disorder)']",Trigeminal nerve disorder (disorder)
20102,NCT04361474,anosmia,230502003,Congenital anosmia (disorder),7.3432,"[85972008, 88425004, 362967002]","['Sensory disorder (disorder)', 'Congenital anomaly of nervous system (disorder)', 'Disorder of olfactory system (disorder)']",Sensory disorder (disorder)
20123,NCT04374305,"neuroma, acoustic",126949007,Acoustic neuroma (disorder),2.5696,"[402874001, 126950007]","['Neoplasm of nerve sheath origin (disorder)', 'Neoplasm of nervous system (disorder)']",Neoplasm of nerve sheath origin (disorder)
20124,NCT04374305,neurofibromatosis 2,92503002,Neurofibromatosis type 2 (disorder),1.5528,"[402874001, 126950007]","['Neoplasm of nerve sheath origin (disorder)', 'Neoplasm of nervous system (disorder)']",Neoplasm of nerve sheath origin (disorder)
20145,NCT04384224,trigeminal neuralgia,31681005,Trigeminal neuralgia (disorder),0.0,"[64309007, 23096007]","['Trigeminal nerve disorder (disorder)', 'Cranial neuralgia (disorder)']",Trigeminal nerve disorder (disorder)
20187,NCT04396834,tobacco use disorder,89765005,Tobacco dependence syndrome (disorder),8.4497,"[91388009, 56294008]","['Psychoactive substance abuse (disorder)', 'Nicotine dependence (disorder)']",Psychoactive substance abuse (disorder)
20195,NCT04399083,sleep deprivation,248256006,Not getting enough sleep (disorder),7.9688,"[194437008, 44186003]","['Disorders of initiating and maintaining sleep (disorder)', 'Dyssomnia (disorder)']",Disorders of initiating and maintaining sleep (disorder)
20196,NCT04399265,spinocerebellar ataxia type 3,91952008,Azorean disease (disorder),0.0046,"[48522003, 85102008, 363235000]","['Spinal cord disorder (disorder)', 'Cerebellar ataxia (disorder)', 'Hereditary disorder of nervous system (disorder)']",Spinal cord disorder (disorder)
20197,NCT04399265,machado-joseph disease,91952008,Azorean disease (disorder),0.0,"[48522003, 85102008, 363235000]","['Spinal cord disorder (disorder)', 'Cerebellar ataxia (disorder)', 'Hereditary disorder of nervous system (disorder)']",Spinal cord disorder (disorder)
20201,NCT04400331,huntington disease,58756001,Huntington's chorea (disorder),0.0,"[15802004, 271700006, 363235000, 257277002, 78689005]","['Dystonia (disorder)', 'Chorea (disorder)', 'Hereditary disorder of nervous system (disorder)', 'Combined disorder of muscle AND peripheral nerve (disorder)', 'Chronic brain syndrome (disorder)']",Dystonia (disorder)
20216,NCT04406376,bell palsy,193093009,Bell's palsy (disorder),0.0,"[422426003, 37340000]","['Facial nerve disorder (disorder)', 'Motor neuron disease (disorder)']",Facial nerve disorder (disorder)
20240,NCT04417595,tobacco use disorder,89765005,Tobacco dependence syndrome (disorder),8.4497,"[91388009, 56294008]","['Psychoactive substance abuse (disorder)', 'Nicotine dependence (disorder)']",Psychoactive substance abuse (disorder)
20251,NCT04421339,huntington disease,58756001,Huntington's chorea (disorder),0.0,"[15802004, 271700006, 363235000, 257277002, 78689005]","['Dystonia (disorder)', 'Chorea (disorder)', 'Hereditary disorder of nervous system (disorder)', 'Combined disorder of muscle AND peripheral nerve (disorder)', 'Chronic brain syndrome (disorder)']",Dystonia (disorder)
20256,NCT04422275,anosmia,230502003,Congenital anosmia (disorder),7.3432,"[85972008, 88425004, 362967002]","['Sensory disorder (disorder)', 'Congenital anomaly of nervous system (disorder)', 'Disorder of olfactory system (disorder)']",Sensory disorder (disorder)
20257,NCT04422431,hepatolenticular degeneration,88518009,Wilson's disease (disorder),0.0046,"[271700006, 363235000]","['Chorea (disorder)', 'Hereditary disorder of nervous system (disorder)']",Chorea (disorder)
20262,NCT04426149,machado-joseph disease,91952008,Azorean disease (disorder),0.0,"[48522003, 85102008, 363235000]","['Spinal cord disorder (disorder)', 'Cerebellar ataxia (disorder)', 'Hereditary disorder of nervous system (disorder)']",Spinal cord disorder (disorder)
20265,NCT04428281,angelman syndrome,76880004,Angelman syndrome (disorder),0.005,"[88425004, 110359009]","['Congenital anomaly of nervous system (disorder)', 'Intellectual disability (disorder)']",Congenital anomaly of nervous system (disorder)
20270,NCT04429568,tobacco use disorder,89765005,Tobacco dependence syndrome (disorder),8.4497,"[91388009, 56294008]","['Psychoactive substance abuse (disorder)', 'Nicotine dependence (disorder)']",Psychoactive substance abuse (disorder)
20280,NCT04434105,carpal tunnel syndrome,57406009,Carpal tunnel syndrome (disorder),0.0,"[397828008, 128189008]","['Median neuropathy (disorder)', 'Mononeuropathy (disorder)']",Median neuropathy (disorder)
20283,NCT04435665,neurofibromatosis 1,92824003,Neurofibromatosis type 1 (disorder),0.002,"[402874001, 363235000, 126950007]","['Neoplasm of nerve sheath origin (disorder)', 'Hereditary disorder of nervous system (disorder)', 'Neoplasm of nervous system (disorder)']",Neoplasm of nerve sheath origin (disorder)
20323,NCT04449510,tobacco use disorder,89765005,Tobacco dependence syndrome (disorder),8.4497,"[91388009, 56294008]","['Psychoactive substance abuse (disorder)', 'Nicotine dependence (disorder)']",Psychoactive substance abuse (disorder)
20345,NCT04455230,fabry disease,16652001,Fabry's disease (disorder),0.0041,"[363235000, 238028008]","['Hereditary disorder of nervous system (disorder)', 'Sphingolipidosis (disorder)']",Hereditary disorder of nervous system (disorder)
