,nct_id,start_date,start_year,allocation,masking,were_results_reported,lead_or_collaborator,sponsor_name,agency_class,phase,agency_class_refined
7986985,NCT04004416,2020-01-16,2020.0,Randomized,Double,False,lead,University of Michigan,OTHER,Phase 4,UNIVERSITY
7987009,NCT04004702,2020-01-31,2020.0,,None (Open Label),False,lead,Walter Reed National Military Medical Center,FED,Phase 2,HOSPITAL
7987015,NCT04005053,2019-08-01,2019.0,Randomized,Triple,True,lead,University of Minnesota,OTHER,Phase 2,UNIVERSITY
7987023,NCT04005287,2019-10-15,2019.0,Randomized,Quadruple,False,lead,"WinSanTor, Inc",INDUSTRY,Phase 2,INDUSTRY
7987070,NCT04006054,2019-06-06,2019.0,Randomized,Single,False,lead,Xiangya Hospital of Central South University,OTHER,Phase 4,UNIVERSITY
7987076,NCT04006210,2019-09-30,2019.0,Randomized,Quadruple,False,lead,NeuroDerm Ltd.,INDUSTRY,Phase 3,INDUSTRY
7992338,NCT04006925,2019-09-10,2019.0,Randomized,Quadruple,True,lead,Stanford University,OTHER,Phase 4,UNIVERSITY
7992353,NCT04007224,2019-01-17,2019.0,Non-Randomized,None (Open Label),False,lead,Fundatia Bio-Forum,OTHER,Phase 1,OTHER
7992361,NCT04007263,2019-04-04,2019.0,Randomized,Quadruple,False,lead,Neurop Inc.,INDUSTRY,Phase 1,INDUSTRY
7992502,NCT04007874,2019-09-10,2019.0,Randomized,None (Open Label),False,lead,Leiden University Medical Center,OTHER,Phase 3,UNIVERSITY
7992558,NCT04007991,2019-06-28,2019.0,Randomized,Triple,True,lead,Emalex Biosciences Inc.,INDUSTRY,Phase 2,INDUSTRY
7994031,NCT04008355,2020-06-22,2020.0,Randomized,Triple,False,lead,AlzProtect SAS,INDUSTRY,Phase 2,INDUSTRY
7994052,NCT04008732,2017-11-15,2017.0,Randomized,None (Open Label),False,lead,Futura Medical Developments Ltd.,INDUSTRY,Phase 1,INDUSTRY
7994118,NCT04010305,2019-05-22,2019.0,Randomized,Quadruple,False,lead,BioXcel Therapeutics Inc,INDUSTRY,Phase 1,INDUSTRY
7994293,NCT04011280,2019-08-12,2019.0,Randomized,Quadruple,True,lead,"University of California, San Diego",OTHER,Phase 4,UNIVERSITY
7994324,NCT04011449,2019-09-01,2019.0,,None (Open Label),False,lead,University of Minnesota,OTHER,Not Applicable,UNIVERSITY
7994347,NCT04011787,2022-07-01,2022.0,Randomized,None (Open Label),False,lead,University Hospitals of North Midlands NHS Trust,OTHER,Not Applicable,UNIVERSITY
7994354,NCT04012047,2019-07-09,2019.0,Randomized,Quadruple,False,lead,Danish Headache Center,OTHER,Not Applicable,OTHER
7994368,NCT04012268,2019-07-15,2019.0,Randomized,Single,False,lead,Capital Medical University,OTHER,Not Applicable,UNIVERSITY
7994371,NCT04012333,2020-06-30,2020.0,Randomized,Single,False,lead,RWTH Aachen University,OTHER,Phase 3,UNIVERSITY
7994385,NCT04012411,2020-03-03,2020.0,Non-Randomized,None (Open Label),False,lead,"University Hospital, Montpellier",OTHER,Not Applicable,UNIVERSITY
7994412,NCT04012905,2020-11-05,2020.0,Randomized,None (Open Label),False,lead,"University Hospital, Caen",OTHER,Phase 3,UNIVERSITY
7994448,NCT04013555,2020-01-20,2020.0,Randomized,Quadruple,False,lead,"University of Maryland, Baltimore",OTHER,Phase 1/Phase 2,UNIVERSITY
7994455,NCT04013646,2019-05-02,2019.0,Randomized,Quadruple,False,lead,Bundang CHA Hospital,OTHER,Phase 1/Phase 2,HOSPITAL
7994502,NCT04014244,2021-03-01,2021.0,Randomized,Double,False,lead,University Medical Centre Ljubljana,OTHER,Not Applicable,UNIVERSITY
7994581,NCT04015479,2019-09-26,2019.0,Randomized,Double,False,lead,Auburn University,OTHER,Not Applicable,UNIVERSITY
7994593,NCT04015596,2020-10-20,2020.0,Randomized,Quadruple,False,lead,Massachusetts General Hospital,OTHER,Phase 4,HOSPITAL
7994615,NCT04016740,2019-08-20,2019.0,Non-Randomized,None (Open Label),False,lead,Beth Israel Deaconess Medical Center,OTHER,Early Phase 1,HOSPITAL
7994652,NCT04017052,2015-04-15,2015.0,,None (Open Label),False,lead,Medical University of Vienna,OTHER,Phase 4,UNIVERSITY
7994655,NCT04017390,2022-01-01,2022.0,Randomized,Double,False,lead,John Fowler,OTHER,Phase 4,OTHER
7994679,NCT04017741,2018-02-14,2018.0,Randomized,Double,False,lead,Barts & The London NHS Trust,OTHER,Phase 4,OTHER
7994739,NCT04018157,2019-07-03,2019.0,Randomized,Double,False,lead,Zagazig University,OTHER_GOV,Early Phase 1,UNIVERSITY
7994775,NCT04018911,2019-06-03,2019.0,Randomized,Single,False,lead,Sonova AG,INDUSTRY,Not Applicable,INDUSTRY
7994828,NCT04019704,2019-06-20,2019.0,Randomized,Quadruple,True,lead,"Axsome Therapeutics, Inc.",INDUSTRY,Phase 3,INDUSTRY
7994963,NCT04020055,2022-10-31,2022.0,Non-Randomized,None (Open Label),False,lead,Amicus Therapeutics,INDUSTRY,Phase 3,INDUSTRY
7995435,NCT04020588,2019-02-25,2019.0,Randomized,Double,False,lead,"Hospital Psiquiatrico Infantil Dr. Juan N. Navarro, Mexico",OTHER_GOV,Phase 4,HOSPITAL
7995480,NCT04021017,2020-01-21,2020.0,Randomized,None (Open Label),False,lead,University of Saskatchewan,OTHER,Phase 1,UNIVERSITY
7995498,NCT04021121,2021-05-05,2021.0,Randomized,None (Open Label),False,lead,"University of California, San Francisco",OTHER,Phase 2,UNIVERSITY
7995512,NCT04021550,2023-05-31,2023.0,Randomized,Single,False,lead,University of British Columbia,OTHER,Early Phase 1,UNIVERSITY
7995521,NCT04021706,2019-12-05,2019.0,Randomized,Triple,False,lead,Tufts University,OTHER,Phase 1,UNIVERSITY
7995586,NCT04022473,2019-07-07,2019.0,Randomized,Double,False,lead,Banner Life Sciences LLC,INDUSTRY,Phase 1,INDUSTRY
7995594,NCT04023669,2019-08-08,2019.0,Non-Randomized,None (Open Label),False,lead,St. Jude Children's Research Hospital,OTHER,Phase 1,HOSPITAL
7995643,NCT04025203,2019-08-01,2019.0,Randomized,Quadruple,False,lead,Francisco Unda Solano,OTHER,Phase 4,OTHER
7995658,NCT04025554,2019-10-25,2019.0,,None (Open Label),False,lead,National Institute of Neurological Disorders and Stroke (NINDS),NIH,Phase 1/Phase 2,NIH
7997039,NCT04026607,2019-12-01,2019.0,Randomized,Triple,False,lead,McMaster University,OTHER,Not Applicable,UNIVERSITY
7997042,NCT04026958,2019-09-04,2019.0,Randomized,Double,False,lead,Emory University,OTHER,Phase 2,UNIVERSITY
7997052,NCT04027036,2020-08-06,2020.0,Randomized,None (Open Label),False,lead,"Instituto Nacional de Saúde, Mozambique",OTHER_GOV,Phase 2,OTHER_GOV
7997089,NCT04027751,2019-08-01,2019.0,Randomized,Double,False,lead,Beijing Chao Yang Hospital,OTHER,Phase 4,HOSPITAL
7997098,NCT04027972,2020-03-09,2020.0,,None (Open Label),False,lead,James J. Peters Veterans Affairs Medical Center,FED,Early Phase 1,HOSPITAL
7997110,NCT04028206,2019-09-04,2019.0,Randomized,Single,False,lead,Chinese University of Hong Kong,OTHER,Not Applicable,UNIVERSITY
7997113,NCT04028596,2019-12-05,2019.0,Randomized,Single,False,lead,Rijnstate Hospital,OTHER,Phase 2,HOSPITAL
7997299,NCT04029831,2017-03-01,2017.0,Randomized,Single,False,lead,Indonesia University,OTHER,Not Applicable,UNIVERSITY
7997308,NCT04030143,2019-08-01,2019.0,Randomized,None (Open Label),True,lead,"Otsuka Pharmaceutical Development & Commercialization, Inc.",INDUSTRY,Phase 1/Phase 2,INDUSTRY
7997384,NCT04030169,2020-06-24,2020.0,,None (Open Label),False,lead,MAPS Europe B.V.,INDUSTRY,Phase 2,INDUSTRY
7997898,NCT04031755,2019-04-19,2019.0,Randomized,Quadruple,False,lead,"Children's Hospital Medical Center, Cincinnati",OTHER,Phase 1,HOSPITAL
7997907,NCT04031833,2019-10-24,2019.0,Randomized,None (Open Label),False,lead,"Matinas BioPharma Nanotechnologies, Inc.",INDUSTRY,Phase 1/Phase 2,INDUSTRY
7997923,NCT04032301,2019-09-30,2019.0,Randomized,Double,False,lead,University of Minnesota,OTHER,Phase 1,UNIVERSITY
7997965,NCT04032626,2020-07-22,2020.0,Randomized,Quadruple,False,lead,"St. Joseph's Hospital and Medical Center, Phoenix",OTHER,Phase 2,HOSPITAL
7998007,NCT04032795,2019-05-15,2019.0,Randomized,Quadruple,False,lead,Guangzhou Psychiatric Hospital,OTHER_GOV,Not Applicable,HOSPITAL
7998030,NCT04033237,2019-08-21,2019.0,Randomized,None (Open Label),False,lead,University of Vermont,OTHER,Phase 1/Phase 2,UNIVERSITY
7998055,NCT04033926,2020-01-14,2020.0,Randomized,Quadruple,True,lead,"Kezar Life Sciences, Inc.",INDUSTRY,Phase 2,INDUSTRY
7998475,NCT04034771,2018-01-01,2018.0,Randomized,Single,False,lead,Cairo University,OTHER,Phase 3,UNIVERSITY
7998480,NCT04035135,2020-01-29,2020.0,,None (Open Label),False,lead,"Annexon, Inc.",INDUSTRY,Phase 1,INDUSTRY
7998625,NCT04035889,2019-09-23,2019.0,Randomized,Quadruple,False,lead,"University of California, San Francisco",OTHER,Not Applicable,UNIVERSITY
7999205,NCT04038541,2020-03-11,2020.0,Randomized,None (Open Label),False,lead,Columbia University,OTHER,Not Applicable,UNIVERSITY
7999314,NCT04038840,2019-08-01,2019.0,Non-Randomized,None (Open Label),False,lead,"Davidzon, Guido, M.D.",OTHER,Phase 1,OTHER
7999335,NCT04038957,2019-08-07,2019.0,,None (Open Label),False,lead,"Sumitomo Pharma America, Inc.",INDUSTRY,Phase 1,INDUSTRY
7999338,NCT04039022,2019-07-08,2019.0,,None (Open Label),True,lead,"Axsome Therapeutics, Inc.",INDUSTRY,Phase 3,INDUSTRY
7999583,NCT04040049,2019-07-08,2019.0,,None (Open Label),False,lead,Freeline Therapeutics,INDUSTRY,Phase 1/Phase 2,INDUSTRY
7999953,NCT04040348,2019-10-08,2019.0,,None (Open Label),False,lead,Bernard (Barry) Baumel,OTHER,Phase 1,OTHER
8000102,NCT04040790,2019-09-16,2019.0,,None (Open Label),False,lead,University Ghent,OTHER,Not Applicable,UNIVERSITY
8000143,NCT04041284,2019-09-13,2019.0,Randomized,Quadruple,True,lead,"Teva Branded Pharmaceutical Products R&D, Inc.",INDUSTRY,Phase 4,INDUSTRY
8003471,NCT04041349,2019-09-07,2019.0,Randomized,Single,False,lead,Zhujiang Hospital,OTHER,Phase 4,HOSPITAL
8003543,NCT04041713,2019-09-01,2019.0,Randomized,Quadruple,False,lead,"Anagnostou, Evdokia, M.D.",INDIV,Phase 2,INDIV
8003621,NCT04042753,2019-07-31,2019.0,,None (Open Label),False,lead,Memorial Sloan Kettering Cancer Center,OTHER,Phase 2,HOSPITAL
8003681,NCT04043052,2020-09-09,2020.0,Randomized,None (Open Label),False,lead,"University Hospital, Bordeaux",OTHER,Not Applicable,UNIVERSITY
8003706,NCT04043338,2019-08-11,2019.0,Randomized,Triple,False,lead,Xoc Pharmaceuticals,INDUSTRY,Phase 1,INDUSTRY
8003806,NCT04043598,2022-05-24,2022.0,Randomized,Quadruple,False,lead,"Insel Gruppe AG, University Hospital Bern",OTHER,Not Applicable,UNIVERSITY
8003880,NCT04044131,2019-12-02,2019.0,Randomized,Quadruple,False,lead,Istanbul Medipol University Hospital,OTHER,Phase 2,UNIVERSITY
8003944,NCT04044534,2023-12-31,2023.0,Randomized,Quadruple,False,lead,VA Connecticut Healthcare System,FED,Phase 2,FED
8003946,NCT04044547,2013-11-22,2013.0,Randomized,Quadruple,False,lead,Luye Pharma Group Ltd.,INDUSTRY,Phase 1,INDUSTRY
8003952,NCT04044664,2019-01-25,2019.0,Randomized,Triple,True,lead,Aptinyx,INDUSTRY,Phase 2,INDUSTRY
8004177,NCT04044690,2019-10-21,2019.0,Randomized,Quadruple,False,lead,CSL Behring,INDUSTRY,Phase 3,INDUSTRY
8008293,NCT04045665,2019-12-13,2019.0,Randomized,None (Open Label),False,lead,Icahn School of Medicine at Mount Sinai,OTHER,Phase 3,OTHER
8013693,NCT04045678,2017-10-10,2017.0,Randomized,Quadruple,False,lead,Luye Pharma Group Ltd.,INDUSTRY,Phase 1,INDUSTRY
8013758,NCT04046224,2019-07-23,2019.0,Non-Randomized,None (Open Label),False,lead,Sangamo Therapeutics,INDUSTRY,Phase 1/Phase 2,INDUSTRY
8014217,NCT04046484,2018-01-19,2018.0,Randomized,Quadruple,False,lead,"Pharmazz, Inc.",INDUSTRY,Phase 2,INDUSTRY
8014428,NCT04047355,2021-01-01,2021.0,Randomized,Quadruple,False,lead,"Rutgers, The State University of New Jersey",OTHER,Phase 2,UNIVERSITY
8014477,NCT04047563,2019-11-10,2019.0,Randomized,Quadruple,False,lead,"Pharmazz, Inc.",INDUSTRY,Phase 3,INDUSTRY
8014543,NCT04047602,2019-12-12,2019.0,,None (Open Label),False,lead,Indiana University,OTHER,Not Applicable,UNIVERSITY
8014561,NCT04047628,2019-12-19,2019.0,Randomized,Single,False,lead,National Institute of Allergy and Infectious Diseases (NIAID),NIH,Phase 3,NIH
8015526,NCT04048096,2018-03-07,2018.0,Randomized,Triple,False,lead,University of Glasgow,OTHER,Not Applicable,UNIVERSITY
8015547,NCT04048577,2019-07-03,2019.0,Non-Randomized,None (Open Label),False,lead,"Berkovich, Regina MD, PhD Inc.",OTHER,Phase 4,OTHER
8015633,NCT04049097,2019-05-20,2019.0,,None (Open Label),True,lead,ZevraDenmark,INDUSTRY,Phase 3,INDUSTRY
8015849,NCT04049331,2021-03-22,2021.0,Randomized,Quadruple,False,lead,Seattle Institute for Biomedical and Clinical Research,OTHER,Phase 2,OTHER
8015857,NCT04049578,2019-12-19,2019.0,,None (Open Label),True,lead,Hoffmann-La Roche,INDUSTRY,Phase 1,INDUSTRY
8015877,NCT04049656,2020-10-08,2020.0,Randomized,Double,False,lead,University of Florida,OTHER,Not Applicable,UNIVERSITY
8015883,NCT04049760,2019-10-14,2019.0,,None (Open Label),False,lead,Amicus Therapeutics,INDUSTRY,Phase 3,INDUSTRY
8015940,NCT04049994,2020-06-01,2020.0,Randomized,Double,False,lead,"Swiss Paraplegic Research, Nottwil",NETWORK,Phase 4,NETWORK
8015981,NCT04050293,2020-07-14,2020.0,Randomized,Quadruple,False,lead,"Supernus Pharmaceuticals, Inc.",INDUSTRY,Phase 4,INDUSTRY
8015987,NCT04050410,2019-08-27,2019.0,Randomized,Double,False,lead,Vanderbilt University Medical Center,OTHER,Early Phase 1,UNIVERSITY
8015993,NCT04050475,2018-09-12,2018.0,Randomized,Triple,False,lead,Azienda Ospedaliera Universitaria Policlinico Paolo Giaccone Palermo,OTHER,Not Applicable,UNIVERSITY
8016035,NCT04050839,2019-09-15,2019.0,Randomized,Single,False,lead,Kutahya Health Sciences University,OTHER,Not Applicable,UNIVERSITY
8016039,NCT04050852,2019-07-17,2019.0,,None (Open Label),False,lead,NYU Langone Health,OTHER,Early Phase 1,OTHER
8016053,NCT04051086,2019-10-31,2019.0,Non-Randomized,None (Open Label),False,lead,Hospices Civils de Lyon,OTHER,Not Applicable,OTHER
8016062,NCT04051320,2020-01-02,2020.0,Non-Randomized,Double,True,lead,"University of North Carolina, Chapel Hill",OTHER,Phase 2,UNIVERSITY
8016090,NCT04052178,2016-02-10,2016.0,Randomized,Double,False,lead,Hospital de Mataró,OTHER,Not Applicable,HOSPITAL
8016100,NCT04052568,2019-08-26,2019.0,,None (Open Label),False,lead,Johns Hopkins University,OTHER,Phase 1,UNIVERSITY
8016103,NCT04052737,2018-03-23,2018.0,Randomized,Quadruple,False,lead,"Pharmazz, Inc.",INDUSTRY,Phase 2,INDUSTRY
8016133,NCT04052776,2020-09-11,2020.0,Randomized,Quadruple,False,lead,Centre Hospitalier Universitaire Vaudois,OTHER,Phase 1,UNIVERSITY
8016144,NCT04053036,2019-08-08,2019.0,Randomized,Triple,False,lead,University of Chicago,OTHER,Early Phase 1,UNIVERSITY
8016153,NCT04053218,2018-01-15,2018.0,Non-Randomized,Single,False,lead,The University of The West Indies,OTHER,Phase 3,UNIVERSITY
8016178,NCT04054024,2019-10-28,2019.0,Randomized,Double,False,lead,Danish Headache Center,OTHER,Phase 2,OTHER
8016530,NCT04054960,2019-09-30,2019.0,Randomized,Single,False,lead,"Western University, Canada",OTHER,Not Applicable,UNIVERSITY
8016533,NCT04054973,2019-09-11,2019.0,,None (Open Label),False,lead,"University of Massachusetts, Worcester",OTHER,Phase 2,UNIVERSITY
8016567,NCT04055467,2019-12-16,2019.0,,None (Open Label),False,lead,Johns Hopkins University,OTHER,Phase 1,UNIVERSITY
8016594,NCT04056689,2019-07-23,2019.0,Randomized,Double,False,lead,Biogen,INDUSTRY,Phase 1,INDUSTRY
8016690,NCT04056897,2019-06-07,2019.0,Randomized,Quadruple,False,lead,Biocad,INDUSTRY,Phase 2,INDUSTRY
8016772,NCT04057456,2023-03-01,2023.0,Randomized,Triple,False,lead,"Eldon Loh, MD",OTHER,Phase 3,OTHER
8016801,NCT04057807,2018-04-15,2018.0,,None (Open Label),True,lead,Yale University,OTHER,Early Phase 1,UNIVERSITY
8016807,NCT04057898,2020-05-28,2020.0,Randomized,Quadruple,False,lead,MediciNova,INDUSTRY,Phase 2/Phase 3,INDUSTRY
8016968,NCT04058132,2019-08-09,2019.0,Non-Randomized,None (Open Label),False,lead,Uniformed Services University of the Health Sciences,FED,Phase 2,UNIVERSITY
8017003,NCT04058899,2019-03-05,2019.0,Randomized,Double,False,lead,Ain Shams University,OTHER,Phase 1/Phase 2,UNIVERSITY
8017067,NCT04059978,2020-05-26,2020.0,Randomized,Double,False,lead,"University Hospital, Basel, Switzerland",OTHER,Not Applicable,UNIVERSITY
8017075,NCT04060017,2020-09-22,2020.0,Randomized,Quadruple,False,lead,Southwest Autism Research & Resource Center,OTHER,Phase 2,OTHER
8017105,NCT04060030,2020-10-08,2020.0,Randomized,Quadruple,False,lead,Southwest Autism Research & Resource Center,OTHER,Phase 2,OTHER
8017138,NCT04060199,2020-04-14,2020.0,Randomized,Quadruple,False,lead,"NS Pharma, Inc.",INDUSTRY,Phase 3,INDUSTRY
8022204,NCT04060771,2018-08-01,2018.0,Randomized,Double,False,lead,Universidade Federal Fluminense,OTHER,Phase 3,UNIVERSITY
8022225,NCT04061668,2019-11-10,2019.0,Randomized,Double,False,lead,Ain Shams University,OTHER,Not Applicable,UNIVERSITY
8022260,NCT04062019,2019-08-30,2019.0,,None (Open Label),False,lead,Peking University People's Hospital,OTHER,Phase 2,UNIVERSITY
8022371,NCT04062331,2019-10-01,2019.0,Randomized,Triple,False,lead,Maimónides Biomedical Research Institute of Córdoba,OTHER,Phase 1/Phase 2,OTHER
8022380,NCT04062526,2019-08-14,2019.0,Non-Randomized,None (Open Label),False,lead,University of Pennsylvania,OTHER,Early Phase 1,UNIVERSITY
8022384,NCT04062981,2019-05-03,2019.0,Non-Randomized,None (Open Label),False,lead,"SK Life Science, Inc.",INDUSTRY,Phase 1,INDUSTRY
8022411,NCT04063124,2020-02-14,2020.0,,None (Open Label),True,lead,The University of Texas Health Science Center at San Antonio,OTHER,Phase 1/Phase 2,UNIVERSITY
8022417,NCT04063150,2019-10-06,2019.0,Randomized,None (Open Label),False,lead,Centers for Disease Control and Prevention,FED,Phase 4,FED
8022423,NCT04063215,2020-01-01,2020.0,,None (Open Label),False,lead,Hope Biosciences,INDUSTRY,Phase 1/Phase 2,INDUSTRY
8022429,NCT04063384,2019-07-22,2019.0,Randomized,None (Open Label),False,lead,University of Texas at Austin,OTHER,Not Applicable,UNIVERSITY
8022644,NCT04066023,2019-10-03,2019.0,Randomized,Quadruple,True,lead,Zosano Pharma Corporation,INDUSTRY,Phase 2/Phase 3,INDUSTRY
8023082,NCT04066088,2019-12-01,2019.0,Randomized,Double,False,lead,NYU Langone Health,OTHER,Phase 4,OTHER
8023088,NCT04066244,2019-12-30,2019.0,Randomized,None (Open Label),False,lead,Novartis Pharmaceuticals,INDUSTRY,Phase 2,INDUSTRY
8023234,NCT04068051,2019-07-06,2019.0,,None (Open Label),True,lead,"Axsome Therapeutics, Inc.",INDUSTRY,Phase 3,INDUSTRY
8023437,NCT04068727,2019-12-02,2019.0,Randomized,Single,False,lead,"University of Massachusetts, Worcester",OTHER,Not Applicable,UNIVERSITY
8023466,NCT04069897,2019-10-01,2019.0,Randomized,Quadruple,False,lead,St. Olavs Hospital,OTHER,Phase 3,HOSPITAL
8023698,NCT04070378,2019-11-06,2019.0,,None (Open Label),True,lead,"Marc L Gordon, MD",OTHER,Phase 2,OTHER
8023704,NCT04070391,2019-01-01,2019.0,Randomized,Triple,False,lead,Arizona State University,OTHER,Not Applicable,UNIVERSITY
8023712,NCT04070495,2019-08-27,2019.0,Non-Randomized,None (Open Label),False,lead,"Kyowa Kirin Co., Ltd.",INDUSTRY,Phase 1,INDUSTRY
8023715,NCT04070833,2016-08-01,2016.0,Randomized,Triple,True,lead,Brigham and Women's Hospital,OTHER,Not Applicable,HOSPITAL
8023737,NCT04071600,2019-11-01,2019.0,Randomized,Quadruple,False,lead,New York Medical College,OTHER,Phase 1/Phase 2,OTHER
8023755,NCT04071639,2020-03-12,2020.0,Non-Randomized,None (Open Label),False,lead,"Second Affiliated Hospital, School of Medicine, Zhejiang University",OTHER,Phase 1,UNIVERSITY
8023777,NCT04072354,2019-09-11,2019.0,Randomized,Quadruple,False,lead,"Sumitomo Pharma America, Inc.",INDUSTRY,Phase 3,INDUSTRY
8024821,NCT04072380,2019-09-21,2019.0,Randomized,Double,False,lead,Suven Life Sciences Limited,INDUSTRY,Phase 2,INDUSTRY
8025072,NCT04072575,2019-09-19,2019.0,,None (Open Label),True,lead,"Janssen Research & Development, LLC",INDUSTRY,Phase 3,INDUSTRY
8025612,NCT04072640,2021-01-25,2021.0,Randomized,Single,False,lead,First Affiliated Hospital of Zhejiang University,OTHER,Early Phase 1,UNIVERSITY
8025633,NCT04073290,2020-01-21,2020.0,Randomized,Triple,False,lead,Academisch Medisch Centrum - Universiteit van Amsterdam (AMC-UvA),OTHER,Phase 4,UNIVERSITY
8026305,NCT04073459,2019-11-30,2019.0,Randomized,None (Open Label),False,lead,LG Chem,INDUSTRY,Phase 2,INDUSTRY
8026356,NCT04073693,2017-08-01,2017.0,Randomized,Triple,False,lead,Puerta de Hierro University Hospital,OTHER,Not Applicable,UNIVERSITY
8026396,NCT04074265,2019-12-01,2019.0,Randomized,Triple,False,lead,"University of California, Los Angeles",OTHER,Phase 4,UNIVERSITY
8026457,NCT04074785,2019-12-13,2019.0,Non-Randomized,None (Open Label),False,lead,University of Texas Southwestern Medical Center,OTHER,Early Phase 1,UNIVERSITY
8026463,NCT04074837,2019-08-01,2019.0,Randomized,Quadruple,False,lead,"Neuronascent, Inc.",INDUSTRY,Phase 1,INDUSTRY
8026479,NCT04075266,2020-01-09,2020.0,Non-Randomized,None (Open Label),False,lead,Hoffmann-La Roche,INDUSTRY,Phase 2,INDUSTRY
8026623,NCT04075318,2019-08-29,2019.0,Randomized,Quadruple,False,lead,United Neuroscience Ltd.,INDUSTRY,Phase 1,INDUSTRY
