,nct_id,canonical_BioLinkBERT-base_interventions,canonical_aact_interventions,aact_intervention_types,canonical_BioLinkBERT-base_conditions,canonical_aact_conditions,Disease Class
13824,NCT04548999,ocrelizumab,ocrelizumab|antihistamine|methylprednisolone,Drug,ppms|primary progressive multiple sclerosis,multiple sclerosis,Demyelinating Diseases
13825,NCT04549168,lemborexant,lemborexant,Drug,insomnia disorder,sleep initiation and maintenance disorders,Sleep Wake Disorders
13826,NCT04549844,,bupivacaine,Drug,oculocardiac reflex|strabismus|strabismus surgeries|strabismus surgery,strabismus,Cranial Nerve Diseases
13827,NCT04550377,cannabidiol,cannabidiol,Drug,"mild traumatic brain injury|stress disorders, post-traumatic|tbi","brain injuries, traumatic",Central Nervous System Diseases
13828,NCT04550455,cladribine,cladribine tablets,Drug,active secondary progressive multiple sclerosis|multiple sclerosis|secondary progressive multiple sclerosis,multiple sclerosis,Demyelinating Diseases
13829,NCT04550611,intravenous immunoglobulin|ivig|mini-pool intravenous immunoglobulin|mini-pooled intravenous immunoglobulin|mp-ivig,,Other,guillain-barre syndrome,guillain-barre syndrome,Demyelinating Diseases
13830,NCT04552041,,prospecta,Drug,"behavioural and psychiatric dementia|cognitive, behavioural and psychiatric disorders|dementia, vascular","dementia, vascular",Central Nervous System Diseases
13831,NCT04552873,urea|urea therapy,urea,Drug,cerebral salt wasting syndrome|csws|hyponatremia|secretion of anti-diuretic hormone|subarachnoid hemorrhage|syndrome of inappropriate secretion of anti-diuretic hormone|vasospasm,subarachnoid hemorrhage|inappropriate adh syndrome,Central Nervous System Diseases
13832,NCT04552873,urea|urea therapy,,Other,cerebral salt wasting syndrome|csws|hyponatremia|secretion of anti-diuretic hormone|subarachnoid hemorrhage|syndrome of inappropriate secretion of anti-diuretic hormone|vasospasm,subarachnoid hemorrhage|inappropriate adh syndrome,Central Nervous System Diseases
13833,NCT04553510,bevacizumab|steroid,bevacizumab and steroid,Drug,nasopharyngeal carcinoma|radiation-induced brain injury|radiation-induceded brain injury,brain injuries,"Trauma, Nervous System"
13834,NCT04553978,carbidopa|levodopa|wd-1603,wd-1603,Drug,,parkinson disease,Central Nervous System Diseases
13835,NCT04554238,botulinum toxin|botulinum toxin a,,Device,cerebral palsy|unilateral spastic cerebral palsy|unilateral spastic cp,cerebral palsy,Central Nervous System Diseases
13836,NCT04554238,botulinum toxin|botulinum toxin a,,Other,cerebral palsy|unilateral spastic cerebral palsy|unilateral spastic cp,cerebral palsy,Central Nervous System Diseases
13837,NCT04556656,pridopidine,pridopidine,Drug,early stage manifest huntington disease|early stage of huntington disease|huntington disease,huntington disease,Neurodegenerative Diseases
13838,NCT04557410,,polymva,Drug,als fatigue|amyotrophic lateral sclerosis|depression|fatigue|gliomas|polymva,amyotrophic lateral sclerosis,Central Nervous System Diseases
13839,NCT04558346,lenomorelin|oxe-- 103|oxe-103,ghrelin (oxe-103),Drug,acute concussion|concussion|concussions|mild traumatic brain injury,"brain injuries, traumatic",Central Nervous System Diseases
13840,NCT04558346,lenomorelin|oxe-- 103|oxe-103,ghrelin (oxe-103),Drug,acute concussion|concussion|concussions|mild traumatic brain injury,brain concussion,"Trauma, Nervous System"
13841,NCT04561557,b-cell maturation antigen,,Biological,"antibody-mediated idiopathic inflammatory diseases|autoimmune diseases|immune-mediated necrotizing myopathy|myasthenia gravis|neurom|neuromyelitis optica|neuromyelitis optica spectrum disorder|polyradiculoneuropathy, chronic inflammatory demyelinating|relapsed/refractory antibody-associated idiopathic inflammatory diseases|relapsed/refractory antibody-mediated idiopathic inflammatory diseases","polyradiculoneuropathy, chronic inflammatory demyelinating|autoimmune diseases of the nervous system",Autoimmune Diseases of the Nervous System
13842,NCT04561557,b-cell maturation antigen,,Biological,"antibody-mediated idiopathic inflammatory diseases|autoimmune diseases|immune-mediated necrotizing myopathy|myasthenia gravis|neurom|neuromyelitis optica|neuromyelitis optica spectrum disorder|polyradiculoneuropathy, chronic inflammatory demyelinating|relapsed/refractory antibody-associated idiopathic inflammatory diseases|relapsed/refractory antibody-mediated idiopathic inflammatory diseases",neuromyelitis optica spectrum disorder|neuromyelitis optica,Cranial Nerve Diseases
13843,NCT04561557,b-cell maturation antigen,,Biological,"antibody-mediated idiopathic inflammatory diseases|autoimmune diseases|immune-mediated necrotizing myopathy|myasthenia gravis|neurom|neuromyelitis optica|neuromyelitis optica spectrum disorder|polyradiculoneuropathy, chronic inflammatory demyelinating|relapsed/refractory antibody-associated idiopathic inflammatory diseases|relapsed/refractory antibody-mediated idiopathic inflammatory diseases",myasthenia gravis,Neuromuscular Diseases
13844,NCT04561557,b-cell maturation antigen,cyclophosphamide and fludarabine,Drug,"antibody-mediated idiopathic inflammatory diseases|autoimmune diseases|immune-mediated necrotizing myopathy|myasthenia gravis|neurom|neuromyelitis optica|neuromyelitis optica spectrum disorder|polyradiculoneuropathy, chronic inflammatory demyelinating|relapsed/refractory antibody-associated idiopathic inflammatory diseases|relapsed/refractory antibody-mediated idiopathic inflammatory diseases","polyradiculoneuropathy, chronic inflammatory demyelinating|autoimmune diseases of the nervous system",Autoimmune Diseases of the Nervous System
13845,NCT04561557,b-cell maturation antigen,cyclophosphamide and fludarabine,Drug,"antibody-mediated idiopathic inflammatory diseases|autoimmune diseases|immune-mediated necrotizing myopathy|myasthenia gravis|neurom|neuromyelitis optica|neuromyelitis optica spectrum disorder|polyradiculoneuropathy, chronic inflammatory demyelinating|relapsed/refractory antibody-associated idiopathic inflammatory diseases|relapsed/refractory antibody-mediated idiopathic inflammatory diseases",neuromyelitis optica spectrum disorder|neuromyelitis optica,Cranial Nerve Diseases
13846,NCT04561557,b-cell maturation antigen,cyclophosphamide and fludarabine,Drug,"antibody-mediated idiopathic inflammatory diseases|autoimmune diseases|immune-mediated necrotizing myopathy|myasthenia gravis|neurom|neuromyelitis optica|neuromyelitis optica spectrum disorder|polyradiculoneuropathy, chronic inflammatory demyelinating|relapsed/refractory antibody-associated idiopathic inflammatory diseases|relapsed/refractory antibody-mediated idiopathic inflammatory diseases",myasthenia gravis,Neuromuscular Diseases
13847,NCT04562831,nicotinamide|nicotinamide riboside|pterostilben|pterostilbene,,Dietary Supplement,amyotrophic lateral sclerosis,amyotrophic lateral sclerosis,Central Nervous System Diseases
13848,NCT04565925,sildenafil,sildenafil citrate,Drug,spinal cord injuries|urinary incontinence,spinal cord injuries,"Trauma, Nervous System"
13849,NCT04569435,anx005,anx005,Drug,amyotrophic lateral sclerosis,amyotrophic lateral sclerosis,Central Nervous System Diseases
13850,NCT04569591,,acthrel,Drug,cushing s disease|pituitary acth hypersecretion|pituitary adenoma|pituitary gland tumor|pituitary gland tumors|pituitary neoplasms|tumor|tumors,pituitary acth hypersecretion,Central Nervous System Diseases
13851,NCT04569656,guar gum|phgg|sodium hyaluronate,hydrolyzed guar gum,Drug,chronic constipation|parkinson disease|pd,parkinson disease,Central Nervous System Diseases
13852,NCT04569760,cannabinoid|cannabinoids,50:2 mg(cbd:thc)/ml - cannabinoid oil oral preparation- titrated as tolerated up to a maximum 8mls twice daily (200 mg- 800 mg total dose),Drug,anxiety|anxiety disorders,agoraphobia,Diseases of the nervous system
13853,NCT04570085,caffeine,caffeine,Drug,alzheimer disease|alzheimer's|alzheimer's disease at beginning to moderate stages|alzheimer's disease dementia at beginning to moderate stage|sporadic alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
13854,NCT04570293,lidocaine,vehicle plaster|5% lidocaine medicated plaster,Drug,pain|paroxysmal pain|post-herpetic neuralgia|primary tn|trigeminal neuralgia,trigeminal neuralgia,Cranial Nerve Diseases
13855,NCT04570475,cholecalciferol|ergocalciferol|vitamin d,ergocalciferol|vitamin d|multivitamin,Drug,cluster headache|cluster headache attacks,cluster headache,Central Nervous System Diseases
13856,NCT04570644,alzt-op1|alzt-op1a|alzt-op1b,alzt-op1 (cromolyn and ibuprofen) alzt-op1a (cromolyn) and alzt-op1b (ibuprofen),Drug,ad|alzheimer|alzheimer disease,alzheimer disease,Neurodegenerative Diseases
13857,NCT04570670,bls-11|dimethyl fumarate|monomethyl fumarate,monomethyl fumarate 190 mg|dimethyl fumarate 240 mg,Drug,,"multiple sclerosis, relapsing-remitting",Demyelinating Diseases
13858,NCT04571060,bhv-3500|vazegepant,vazegepant,Drug,migraine|migraine disorders|moderate or severe migraine,migraine|migraine disorders,Diseases of the nervous system|Central Nervous System Diseases
13859,NCT04571164,ly03003,"ly03003(rotigotine,extended-release microspheres)",Drug,early primary pd,parkinson disease,Central Nervous System Diseases
13860,NCT04571944,mk-4305|suvorexant,suvorexant,Drug,delirium,delirium,Diseases of the nervous system|Neurologic Manifestations
13861,NCT04571996,acetaminophen|odm-104|paracetamol,odm-104|acetaminophen|paracetamol,Drug,cerebroventricular shunting|idiopathic normal pressure hydrocephalus,central nervous system diseases,Central Nervous System Diseases
13862,NCT04572243,lorcaserin,lorcaserin,Drug,convulsive seizures|dravet syndrome,"epilepsies, myoclonic",Central Nervous System Diseases
13863,NCT04572789,omega-3 fatty acid|omega-3 pufas,,Dietary Supplement,migraine|migraine disorders,migraine|migraine disorders,Diseases of the nervous system|Central Nervous System Diseases
13864,NCT04572906,ntx-001,,Combination Product,acute single transected peripheral nerve injury|brachial plexus|repair|severed nerves,peripheral nerve injuries,"Trauma, Nervous System"
13865,NCT04573023,jr-141,idursulfase|jr-141 or idursulfase|jr-141,Drug,mps ii|mucopolysaccharidosis ii,mucopolysaccharidosis ii,Neurologic Manifestations
13866,NCT04573309,alxn1840,alxn1840,Drug,hepatolenticular degeneration,hepatolenticular degeneration,Central Nervous System Diseases
13867,NCT04573803,aeds|anti-epileptic drugs|levetiracetam|phenytoin,phenytoin sodium|levetiracetam,Drug,"brain injuries, traumatic|management of seizures post traumatic brain injury|seizures|seizures post traumatic brain injury","brain injuries, traumatic",Central Nervous System Diseases
13868,NCT04574024,,nbt-nm108 (60 g/day),Drug,cns autoimmunity|dysbiosis|gut dysbiosis|ms|multiple sclerosis,multiple sclerosis,Demyelinating Diseases
13869,NCT04574713,candesartan,candesartan oral tablet 16 mg|candesartan oral tablet 8 mg,Drug,episodic migraine|migraine|migraine disorders,migraine|migraine disorders,Diseases of the nervous system|Central Nervous System Diseases
13870,NCT04575090,statin|statins,simvastatin,Drug,aches|muscle complaints|muscle injury|myalgia|statin related|statin-induced muscle injury|statin-induced myopathy|statin-related|weakness,muscle weakness|muscle cramp,Neurologic Manifestations
13871,NCT04575727,11c ]|mpc6827,[11c]mpc6827,Drug,,amyotrophic lateral sclerosis,Central Nervous System Diseases
13872,NCT04575727,11c ]|mpc6827,[11c]mpc6827,Drug,,neurodegenerative diseases|alzheimer disease,Neurodegenerative Diseases
13873,NCT04576494,nusinersen,nusinersen,Drug,"5q-spinal muscular amyotrophy|i|ii|iii|muscular atrophy, spinal|sma type 2|sma-5q mutation|spinal muscular atrophy","spinal muscular atrophy|muscular atrophy, spinal",Neuromuscular Diseases
13874,NCT04576494,nusinersen,,Other,"5q-spinal muscular amyotrophy|i|ii|iii|muscular atrophy, spinal|sma type 2|sma-5q mutation|spinal muscular atrophy","spinal muscular atrophy|muscular atrophy, spinal",Neuromuscular Diseases
13875,NCT04576507,cannabidi|cannabidiol|cannabinoids,medical cannabis,Drug,chronic pain|hyperalgesia|pain,hyperalgesia,Neurologic Manifestations
13876,NCT04576793,,11c-er176|18f-florbetaben|18f-mk6240,Drug,"alzheimer disease|aphasia, primary progressive|posterior cortical atrophy",alzheimer disease,Neurodegenerative Diseases
13877,NCT04576910,bopv|polio vaccine|sabin ipv,,Biological,,poliomyelitis,Neuromuscular Diseases
13878,NCT04577352,vatiquinone,vatiquinone,Drug,friedreich ataxia,friedreich ataxia,Central Nervous System Diseases
13879,NCT04577443,adenosine,saline|adenosine,Drug,headache|migraine|migraine attacks|migraine disorders,migraine disorders,Central Nervous System Diseases
13880,NCT04578028,ono-2808,ono-2808,Drug,,neurodegenerative diseases,Neurodegenerative Diseases
13881,NCT04578470,ergocalciferol|vitamin d,ergocalciferol|vitamin d,Drug,benign paroxysmal positional vertigo,benign paroxysmal positional vertigo,Neurologic Manifestations
13882,NCT04578639,ocrelizumab|rituximab,ocrelizumab|rituximab,Drug,active relapsing-remitting multiple sclerosis|relapsing,"multiple sclerosis, relapsing-remitting",Demyelinating Diseases
13883,NCT04578756,cariprazine,cariprazine flexible dose,Drug,autism spectrum disorder|bipolar i disorder|schizophrenia,schizophrenia,Diseases of the nervous system
13884,NCT04578782,abobotulinumtoxina|incobotulinumtoxina|onabotulinum toxin a|onabotulinumtoxina,onabotulinumtoxina,Drug,chronic migraine|cm|em|episodic migraine|high frequency migraine|high frequency of migraine attacks|migraine|migraine disorders,migraine|migraine disorders,Diseases of the nervous system|Central Nervous System Diseases
13885,NCT04578886,alpha-2 agonist|guanfacine,guanfacine,Drug,critically ill|delirium|icu delirium|intensive care unit,delirium,Diseases of the nervous system|Neurologic Manifestations
13886,NCT04579510,bivalent opv|bivalent oral poliovirus vaccine|bopv|monovalent oral poliovirus vaccine type 2|nopv2,,Biological,,poliomyelitis,Neuromuscular Diseases
13887,NCT04579666,pegcetacoplan,pegcetacoplan (apl-2),Drug,amyotrophic lateral sclerosis,amyotrophic lateral sclerosis,Central Nervous System Diseases
13888,NCT04579666,pegcetacoplan,pegcetacoplan (apl-2),Drug,amyotrophic lateral sclerosis,motor neuron disease,Neuromuscular Diseases
13889,NCT04579666,pegcetacoplan,,Other,amyotrophic lateral sclerosis,amyotrophic lateral sclerosis,Central Nervous System Diseases
13890,NCT04579666,pegcetacoplan,,Other,amyotrophic lateral sclerosis,motor neuron disease,Neuromuscular Diseases
13891,NCT04579783,corticosteroid|dextrose|platelet rich plasma|saline,triamcinolone acetonide|dextrose 5% in water,Drug,carpal tunnel syndrome|hypesthesia|pain,carpal tunnel syndrome,Neuromuscular Diseases
13892,NCT04580134,clozapine|risperidone,clozapine|risperidone,Drug,antipsychotic|psychotic bipolar i disorder|psychotic disorders|schizoaffective disorder|schizophrenia,schizophrenia,Diseases of the nervous system
13893,NCT04580238,botulinum toxin|onabotulinum toxin a|onabotulinumtoxina,,Combination Product,chronic migraine|headaches|migraine|migraine disorders|persistent post-stroke|post stroke headache|post-stroke headache|stroke|vascular headaches,migraine disorders,Central Nervous System Diseases
13894,NCT04580238,botulinum toxin|onabotulinum toxin a|onabotulinumtoxina,botox 200 unt injection,Drug,chronic migraine|headaches|migraine|migraine disorders|persistent post-stroke|post stroke headache|post-stroke headache|stroke|vascular headaches,migraine disorders,Central Nervous System Diseases
13895,NCT04580394,ad109,,Diagnostic Test,"sleep apnea, obstructive","sleep apnea, obstructive",Sleep Wake Disorders
13896,NCT04580394,ad109,r-oxybutynin|atomoxetine|ad109,Drug,"sleep apnea, obstructive","sleep apnea, obstructive",Sleep Wake Disorders
13897,NCT04581395,rocuronium|succinylcholine,succinylcholine 1 minute after rocuronium pretreatment|succinylcholine 2 minutes following rocuronium pretreatment,Drug,- induced fasciculations|myalgia|myalgias,myalgia,Neuromuscular Diseases
