,nct_id,canonical_BioLinkBERT-base_interventions,canonical_aact_interventions,aact_intervention_types,canonical_BioLinkBERT-base_conditions,canonical_aact_conditions,Disease Class
14301,NCT04003090,benzalkonium chloride|citicoline|high molecular weight hyaluronic acid,citicoline,Drug,,neurodegenerative diseases,Neurodegenerative Diseases
14302,NCT04003948,ibogaine|methadone,ibogaine hydrochloride,Drug,heroin|methadone|methadone dependent|methadone maintenance|opioid withdrawal|withdrawal,substance-related disorders,Diseases Category
14303,NCT04004065,srp-5051|vesleteplirsen,vesleteplirsen,Drug,"51-skipping|duchenne muscular dystrophy|muscular dystrophy, duchenne","duchenne muscular dystrophy|muscular dystrophy, duchenne",Neuromuscular Diseases
14304,NCT04004416,lorazepam,lorazepam and fmri,Other|Drug,mood disorders|psychotic disorders|psychotic illness|schizoaffective disorder|schizophrenia,psychotic disorders|schizophrenia|bipolar disorder,Diseases of the nervous system|Psychiatry and Psychology Category
14305,NCT04004702,levetiracetam,levetiracetam,Drug,alzheimer disease|apathy|depression|epilepsy|seizure-like|seizure-like activity|seizures,alzheimer disease,Neurodegenerative Diseases
14306,NCT04005053,acetylcysteine,n-acetyl cysteine,Drug,non-suicidal self-injury|nssi,suicide|depression,Psychiatry and Psychology Category
14307,NCT04005287,pirenzepine|wst-057,wst-057 (4% pirenzepine) high dose 4ml|wst-057 (4% pirenzepine) lose dose 2ml,Drug,peripheral nervous system diseases|t2dm|type 2 diabetic,peripheral nervous system diseases,Neuromuscular Diseases
14308,NCT04006054,dexmedetomidine,dexmedetomidine|midazolam,Drug,"brain injuries, traumatic|paroxysmal sympathetic overexcited|psh attacks","brain injuries, traumatic",Central Nervous System Diseases
14309,NCT04006210,- ld|ir-ld|ld|nd0612,oral ir-ld/cd,Drug|Combination Product,boundless|motor fluctuations|parkinson disease,parkinson disease,Central Nervous System Diseases
14310,NCT04006925,sodium oxybate,sodium oxybate,Other|Drug,narcolepsy|rem sleep behavior disorder|treatment-resistant rem sleep behavior disorder,parkinson disease|rem sleep behavior disorder,Sleep Wake Disorders|Central Nervous System Diseases
14311,NCT04007224,oxytocin,intranasal oxytocin,Biological|Drug,autism spectrum disorder,autism spectrum disorder,Psychiatry and Psychology Category
14312,NCT04007263,np10679,np10679,Drug,,subarachnoid hemorrhage|substance-related disorders,Diseases Category|Central Nervous System Diseases
14313,NCT04007874,ethinylestradiol|levonorgestrel|vitamin e,vitamin e|ethinylestradiol/levonorgestrel,Drug,menstrually-related and perimenopausal migraine|menstrually-related migraine|migraine|migraine disorders|perimenopause,migraine|migraine disorders,Diseases of the nervous system|Central Nervous System Diseases
14314,NCT04007991,,ecopipam,Drug,tourette syndrome,tourette syndrome,Central Nervous System Diseases
14315,NCT04008355,azp2006,azp2006 oral solution,Drug,"progressive supranuclear palsy|supranuclear palsy, progressive","progressive supranuclear palsy|supranuclear palsy, progressive",Cranial Nerve Diseases
14316,NCT04008732,gtn|med2005|nitrosta,med2005|nitro pohl|nitrostat 0.6mg sublingual tablet,Drug,ed,erectile dysfunction,Diseases Category
14317,NCT04010305,bxcl501,sublingual film containing bxcl501 (dexmedetomidine),Drug,agitation|schizophrenia,schizophrenia,Diseases of the nervous system
14318,NCT04010578,cholecalciferol|d3|ergocalciferol|menaquinone 6|mk-7|phylloquinone|vitamin d|vitamin k and d|vitamin k2 and d3,,Other|Dietary Supplement,arterial micro-calcification|atherosclerosis|carotid and coronary artery disease|carotid artery diseases|micro-calcification,carotid artery diseases,Central Nervous System Diseases
14319,NCT04011280,varenicline,varenicline,Drug,bipolar disorder|chronic smokers|psychotic disorders|schizoaffective disorder|schizophrenia|serious mental illness|smokers|smoking,psychotic disorders|schizoaffective disorder|tobacco use disorder|nicotine dependence|schizophrenia|bipolar disorder,Diseases of the nervous system|Diseases Category|Psychiatry and Psychology Category
14320,NCT04011449,levodopa,,Device,akinesia|bradykinesia|freezing of gait|instability|levodopa|parkinson disease|parkinsonian|pd|rigidity|tremor,parkinson disease,Central Nervous System Diseases
14321,NCT04012047,levcromakalim,saline|levcromakalim,Drug,headache|migraine with aura,epilepsy|aura|migraine|migraine disorders,Diseases of the nervous system|Diseases of the nervous system|Central Nervous System Diseases
14322,NCT04012268,,aspirin|acetylsalicylic acid,Drug,"headache|hemorrhagic stroke|ischemic attack, transient|ischemic mmd|ischemic stroke|mmd|moyamoya disease|seizures",moyamoya disease,Central Nervous System Diseases
14323,NCT04012333,amino acid|amino acids|protein,"olimel 7,6%e / periolimel 2,5%e",Drug,critically ill|factors|high-risk|nutrition|nutritional,sarcopenia,Neurologic Manifestations
14324,NCT04012411,brain derived neurotrophic factor,,Other|Genetic|Procedure,hd|huntington disease,huntington disease,Neurodegenerative Diseases
14325,NCT04012905,corticosteroid|corticosteroids|cortisone,corticosteroids for systemic use,Drug,acg|giant cell arteritis,giant cell arteritis,Central Nervous System Diseases
14326,NCT04013555,acetylcysteine|kynurenic acid|kynurenine aminotransferase inhibition|tryptophan,tryptophan|n-acetylcysteine (nac),Drug,schizophrenia,psychotic disorders|schizoaffective disorder|psychotic disorders|schizophrenia,Diseases of the nervous system|Psychiatry and Psychology Category
14327,NCT04013646,erythropoietin,umbilical cord blood infusion||erythropoietin injection,Procedure|Drug,stroke,stroke,Central Nervous System Diseases
14328,NCT04014244,corticosteroid|corticosteroids|dextrose,corticosteroid vs. dextrose,Procedure|Drug,carpal tunnel syndrome|mild to moderate carpal tunnel syndrome|mild to moderate cts,nerve compression syndromes|carpal tunnel syndrome|peripheral nervous system diseases,Neuromuscular Diseases
14329,NCT04015596,naproxen sodium|nonsteroidal anti-inflammatory drug,naproxen sodium,Other|Drug,autoimmune neuropsychiatric disorder|inflammation-related obsessive-compulsive disorder|obsessive compulsive|obsessive-compulsive disorder|pediatric autoimmune neuropsychiatric disorder associated with streptococcal infections|streptococcal infections,obsessive-compulsive disorder|anxiety disorders,Psychiatry and Psychology Category
14330,NCT04016740,,remifentanil|propofol|ketamine|dexmedetomidine|sevoflurane|ropivacaine|rocuronium,Drug,cardiac surgeries|cardiac surgery|dysfunction|emergence delirium,delirium,Diseases of the nervous system|Neurologic Manifestations
14331,NCT04017052,fsme|tbe vaccine|tbe-nt|tbe-vaccine,fsme-immun vaccine,Drug,obese,"encephalitis, tick-borne",Central Nervous System Diseases
14332,NCT04017390,,theraworx foam,Drug,carpal tunnel syndrome,carpal tunnel syndrome,Neuromuscular Diseases
14333,NCT04017741,depomedrone|lidocaine|local anaesthetic|local anesthetic|steroid,sodium chloride 0.9% inj|combined depo-medrone and lidocaine,Drug,chronic migraine,migraine|migraine disorders,Diseases of the nervous system|Central Nervous System Diseases
14334,NCT04018157,ketodex|ketofol,"""ketamine"" and ""dexmedetomidine"" and ""propofol"" and ""0.9%saline""",Drug,agitated|ea|emergence delirium|nasal surgeries,emergence delirium,Neurologic Manifestations
14335,NCT04018911,,hearing aid with nr_4,Drug,hearing impaired,hearing loss,Neurologic Manifestations
14336,NCT04019704,axs-05,axs-05,Drug,major depressive disorder,depression,Psychiatry and Psychology Category
14337,NCT04020055,migalastat hcl,migalastat hcl 150 mg,Drug,amenable gla variants|end stage renal disease|end-stage renal disease|fabry disease|hemodialysis|severe renal impairment,fabry disease,Central Nervous System Diseases
14338,NCT04020588,,minocycline 100mg|celecoxib 200mg,Drug,schizophrenia,schizophrenia,Diseases of the nervous system
14339,NCT04021017,estradiol hemihydrate|estrogen,estradiol hemihydrate transdermal system,Drug,anorexia nervosa,anorexia nervosa,Diseases of the nervous system
14340,NCT04021121,linezolid|rifampicin|rifampin,high dose rif|standard dose rif|lzd,Drug,"tuberculosis, meningeal|tuberculous meningitis","tuberculosis, meningeal",Central Nervous System Diseases
14341,NCT04021550,angiotensin receptor blocker|antioxidant,telmisartan 80mg,Device|Dietary Supplement|Other|Drug,"moderate to severe obstructive sleep apnea|sleep apnea, obstructive","sleep apnea, obstructive",Sleep Wake Disorders
14342,NCT04021706,ghrelin receptor agonist,anamorelin hydrochloride,Drug,low bone and muscle mass|low bone mass|low muscle mass,sarcopenia,Neurologic Manifestations
14343,NCT04022473,dimethyl fumarate|monomethyl fumarate,dimethyl fumarate|monomethyl fumarate,Drug,,multiple sclerosis,Demyelinating Diseases
14344,NCT04023669,chk1/2 inhibitor therapy|cyclophosphamide|gemcitabine|ly2606368|molecularly-targeted|prexasertib,cyclophosphamide|prexasertib|gemcitabine,Biological|Drug,medulloblastoma|recurrent or refractory disease|recurrent/refractory group 3 and group 4 medulloblastoma|recurrent/refractory sonic hedgehog (shh) medulloblastoma|refractory or recurrent group 3/group 4 or shh medulloblastoma brain tumors,central nervous system neoplasms|brain neoplasms,Nervous System Neoplasms
14345,NCT04025203,gabapentin|ibuprofen arginine,ibuprofen arginine|gabapentin,Other|Drug,carpal tunnel syndrome|pain,carpal tunnel syndrome,Neuromuscular Diseases
14346,NCT04025554,anakinra,anakinra,Drug,chronically inflamed white matter lesions|matter lesion|multiple sclerosis,multiple sclerosis,Demyelinating Diseases
14347,NCT04026958,antibiotic|clarithromycin,clarithromycin,Drug,hypersomnia syndromes|idiopathic hypersomnia|narcolepsy|sleepiness,idiopathic hypersomnia,Sleep Wake Disorders
14348,NCT04027036,fipv|fractional ipv vaccine|fractionated ipv|inactivated poliovirus vaccine|opv|polio,,Biological,poliomyelitis|poliovirus,poliomyelitis,Neuromuscular Diseases
14349,NCT04027751,tropisetron,tropisetron,Drug,emergence delirium,emergence delirium,Neurologic Manifestations
14350,NCT04027972,glycopyrrolate|neostigmine,combination of neostigmine and glycopyrrolate,Device|Drug,,spinal cord injuries,"Trauma, Nervous System"
14351,NCT04028206,hydroxymethylbutyrate,,Device|Dietary Supplement|Behavioral,sarcopenia|sarcopenic,sarcopenia,Neurologic Manifestations
14352,NCT04028596,acetaminophen|nimodipine,acetaminophen|paracetamol|nimodipine,Drug,delirium|depressed|electroconvulsive therapy|headache|postictal,epilepsy|depression,Psychiatry and Psychology Category|Central Nervous System Diseases
14353,NCT04029831,ketamine mixture|ketofol|propofol -,propofol and ketamine mixture (ketofol),Drug,endoscopic retrograde cholangiopancreatography,analgesia,Diseases of the nervous system
14354,NCT04030143,aripiprazole,aripiprazole,Drug,bipolar i disorder|schizophrenia,schizophrenia,Diseases of the nervous system
14355,NCT04030169,midomafetamine,midomafetamine,Drug,"stress disorders, post-traumatic","stress disorders, post-traumatic",Psychiatry and Psychology Category
14356,NCT04031755,minocycline,minocycline,Drug,autism spectrum disorder,autism spectrum disorder,Psychiatry and Psychology Category
14357,NCT04031833,encochleated oral amphotericin|flucytosine|mat2203,amphotericin b|mat2203,Drug,"meningitis, cryptococcal","meningitis, cryptococcal",Central Nervous System Diseases
14358,NCT04032301,ketamine,ketamine,Other|Drug,"major depressive disorder|stress disorders, post-traumatic","stress disorders, post-traumatic",Psychiatry and Psychology Category
14359,NCT04032626,lenalidomide|thalidomide,lenalidomide 10 mg,Drug,alzheimer disease|mild cognitive impairment,encephalitis,Central Nervous System Diseases
14360,NCT04033926,kzr-616,kzr-616,Drug,active polymyositis|dermatomyositis|polymyositis,polymyositis|dermatomyositis,Diseases of the nervous system|Neuromuscular Diseases
14361,NCT04034771,melatonin|propofol,propofol|melatonin 10 mg oral tablet,Drug,"brain injuries, traumatic|mechanically ventilated","brain injuries, traumatic",Central Nervous System Diseases
14362,NCT04035135,anx005|intravenous immunoglobulin|ivig,anx005|intravenous immunoglobulin,Drug,gbs|guillain-barre syndrome,guillain-barre syndrome,Demyelinating Diseases
14363,NCT04035889,melatonin,,Dietary Supplement,multiple sclerosis|sleep disturbance|sleep disturbances,multiple sclerosis,Demyelinating Diseases
14364,NCT04038840,,[11c]ucb-j radiotracer,Drug,schizophrenia,schizophrenia,Diseases of the nervous system
14365,NCT04038957,antipsychotic|sep-363856,sep-363856,Drug,schizophrenia,schizophrenia,Diseases of the nervous system
14366,NCT04039022,axs-05,axs-05 (dextromethorphan and bupropion) oral tablets,Drug,major depressive disorder|treatment resistant depression,depression,Psychiatry and Psychology Category
14367,NCT04040049,flt190,,Genetic,fabry disease,fabry disease,Central Nervous System Diseases
14368,NCT04040790,,tropicamide and phenylephrine,Drug,,"vision, low",Neurologic Manifestations
14369,NCT04041284,fremanezumab,fremanezumab,Drug,major depressive disorder|migraine|migraine disorders,migraine|migraine disorders,Diseases of the nervous system|Central Nervous System Diseases
14370,NCT04041349,mngf|mouse nerve growth factor|nerve growth factor,mouse nerve growth factor,Drug,cerebral small vessel diseases|cognitive decline|cognitive impairment,cerebral small vessel diseases,Central Nervous System Diseases
14371,NCT04041713,,rett-t,Drug,rett syndrome,rett syndrome,Neurologic Manifestations
14372,NCT04042753,ipilimumab|nivolumab,nivolumab|ipilimumab,Drug,aggressive pituitary tumors|pituitary neoplasms,pituitary neoplasms,Central Nervous System Diseases
14373,NCT04043338,xc130-a10h,xc130-a10h,Drug,,parkinson disease,Central Nervous System Diseases
14374,NCT04043598,,0.9% sodium-chloride|ringer's lactate,Drug,dysnatriemia|hyponatriemia|subarachnoid haemorrhage|subarachnoid hemorrhage|vasospasm,subarachnoid hemorrhage,Central Nervous System Diseases
14375,NCT04044131,acetylcysteine|l-carnitine tartrate|nicotinamide riboside|serine,sorbitol|metabolic cofactor supplementation,Drug,alzheimer disease|parkinson disease,parkinson disease|alzheimer disease,Central Nervous System Diseases|Neurodegenerative Diseases
14376,NCT04044534,insulin,intranasal insulin,Drug,"stress disorders, post-traumatic","stress disorders, post-traumatic",Psychiatry and Psychology Category
14377,NCT04044547,ly03003,"rotigotine, extended-release microspheres",Drug,early-stage parkinson's disease,parkinson disease,Central Nervous System Diseases
14378,NCT04044664,nyx-783,nyx-783,Drug,"stress disorders, post-traumatic","stress disorders, post-traumatic",Psychiatry and Psychology Category
14379,NCT04044690,igpro20|immunoglobulin|immunoglobulin therapy,human immunoglobulin g,Drug,dermatomyositis,dermatomyositis,Diseases of the nervous system|Neuromuscular Diseases
14380,NCT04045665,anticoagulants|anticoagulation|antiplatelet therapy|antiplatelets|oral anticoagulation,oral anticoagulant plus background antiplatelet therapy|antiplatelet-only strategy,Drug,coronary artery bypass graft|isolated coronary artery bypass graft (cabg) surgery|new-onset post-operative atrial fibrillation|post-operative atrial fibrillation,stroke,Central Nervous System Diseases
14381,NCT04045678,ly03003,"ly03003 ( rotigotine, extended-release microspheres)",Drug,early-stage parkinson's disease,parkinson disease,Central Nervous System Diseases
14382,NCT04046224,a-gal a|alpha galactosidase a|st-920,,Biological,fabry disease|staar,fabry disease,Central Nervous System Diseases
14383,NCT04046484,inn|pmz-1620|sovateltide,pmz-1620 along with standard treatment|normal saline along with standard treatment,Drug,acute ischemic stroke,stroke,Diseases Category
