,nct_id,canonical_BioLinkBERT-base_interventions,canonical_aact_interventions,aact_intervention_types,canonical_BioLinkBERT-base_conditions,canonical_aact_conditions,Disease Class
19246,NCT06100146,cyanocobalamin|folate|folic acid,folic acid and vitamin b12 fortified flour,Other|Dietary Supplement,anaemia,"cognitive development|folate deficiency|vitamin b 12 deficiency|depression|anemia, megaloblastic",unknown|Psychiatry and Psychology Category
19247,NCT06100276,amt-162|therapy,amt-162,Drug,rapidly progressive als|sod1 amyotrophic lateral sclerosis|sod1 mutations|sod1-als,amyotrophic lateral sclerosis,Central Nervous System Diseases
19248,NCT06100887,edg-5506,edg-5506 dose 2|edg-5506 dose 1,Drug,"duchenne muscular dystrophy|gene therapy|muscular dystrophy, duchenne","duchenne muscular dystrophy|muscular dystrophy, duchenne",Neuromuscular Diseases
19249,NCT06101173,recombinant trivalent poliomyelitis vaccine|sf-rvn cell|vlp-polio,vlp-polio|recombinant trivalent poliomyelitis vaccine (sf-rvn cell) (vlp-polio)|polio vaccine|inactivated poliomyelitis vaccine (ipol),Biological,,poliomyelitis,Neuromuscular Diseases
19250,NCT06103201,,hyperpolarized 13c-pyruvate,Drug,"brain injuries, traumatic|craniocerebral trauma|early cerebral metabolic crisis|non-penetrating traumatic brain injury|subarachnoid hemorrhage","brain injuries, traumatic|subarachnoid hemorrhage",Central Nervous System Diseases
19251,NCT06103734,vazegepant,,Combination Product,migraine|migraine attack|migraine attacks|migraine disorders|multiple migraine attacks|pain pain,migraine disorders|migraine,Diseases of the nervous system|Central Nervous System Diseases
19252,NCT06104488,avutometinib|raf/mek clamp,avutometinib,Drug,activating mapk pathway alterations|advanced or recurrent solid tumor cancers|refractory or recurrent solid tumors,"central nervous system neoplasms|primary brain tumor|neuroblastoma|cns tumor, childhood|cns tumor, adult|cns tumors|map kinase family gene mutation|low-grade glioma|solid tumor|neurofibroma, plexiform|solid tumor, adult|solid carcinoma|refractory cancer|nf1|optic pathway gliomas",Nervous System Neoplasms|unknown
19253,NCT06104683,pirtobrutinib,pirtobrutinib,Drug,relapsing multiple sclerosis,relapsing multiple sclerosis|multiple sclerosis,Demyelinating Diseases|unknown
19254,NCT06105151,vv119,vv119(fe)|vv119(sad),Drug,,schizophrenia,Diseases of the nervous system
19255,NCT06106074,sar442168,tolebrutinib,Drug,,multiple sclerosis,Demyelinating Diseases
19256,NCT06106672,cnp-106,cnp-106,Drug|Other,generalized myasthenia gravis,myasthenia gravis|achr myasthenia gravis|musk mg|generalized myasthenia,Neuromuscular Diseases|unknown
19257,NCT06107725,minocycline,minocycline,Drug,stroke,mortality|ischemic stroke|stroke|morbidity|hemorrhagic stroke,Diseases Category|unknown
19258,NCT06107829,valbenazine,valbenazine oral capsule,Drug,behavioral disorders|intellectual/developmental disabilities|intellectual/developmental disability|psychiatric and|tardive dyskinesia,intellectual disability|developmental disabilities|tardive dyskinesia,Central Nervous System Diseases|Neurologic Manifestations|Psychiatry and Psychology Category
19259,NCT06108349,cannabidiol,cannabidiol,Drug,carpal tunnel syndrome,carpal tunnel syndrome,Neuromuscular Diseases
19260,NCT06108414,rivaroxaban,standard-dose rivaroxaban|low-dose rivaroxaban,Drug,atrial fibrillation,anticoagulant adverse reaction|atrial fibrillation|major adverse cardiac events|stroke,Central Nervous System Diseases|unknown
19261,NCT06109428,bupivacaine hcl|htx-011,htx-011|acetaminophen|ibuprofen|bupivacaine hydrochloride,Drug|Device,abdominoplasty,analgesia,Diseases of the nervous system
19262,NCT06111014,latozinemab,latozinemab,Drug,neurodegenerative diseases,neurodegenerative diseases,Neurodegenerative Diseases
19263,NCT06112834,pentavalent botulinum toxoid|rbv a/b|recombinant botulinum vaccine a/b,rbv a/b,Biological,botulinum immunity,botulism,Neurotoxicity Syndromes|Diseases of the nervous system
19264,NCT06113198,menb + omv nz|meningococcal group b vaccine|rmenb + omv nz vaccine,rmenb+omv nz,Biological,,"meningitis, meningococcal",Central Nervous System Diseases
19265,NCT06113640,montleukast,levodopa-carbidopa|montelukast,Drug,alzheimer disease|parkinson disease,parkinson disease,Central Nervous System Diseases
19266,NCT06114056,jwk007,jwk007 single intravenous infusion administration,Biological,"duchenne muscular dystrophy|muscular dystrophy, duchenne","duchenne muscular dystrophy|muscular dystrophy, duchenne",Neuromuscular Diseases
19267,NCT06114329,al01211,al01211,Drug,classic fabry disease,fabry disease,Central Nervous System Diseases
19268,NCT06114810,bivalent oral poliovirus vaccine|bopv|inactivated poliovirus vaccine|nopv2|oral poliovirus vaccine type 2|polio vaccines,"polio vaccines: nopv2, bopv, ipv",Biological,,poliomyelitis,Neuromuscular Diseases
19269,NCT06115031,propofol|remimazolam,propofol|remimazolam,Drug,emergence delirium|neurosurgery|neurosurgical,emergence delirium,Neurologic Manifestations
19270,NCT06115538,levodopa|levodopa benserazide|levodopa carbidopa entacapone,,Other,axial involvement|idiopathic parkinson's|unilateral and axial involvement|unilateral findings,treatment adherence|parkinson disease,Central Nervous System Diseases|unknown
19271,NCT06117020,mtr-601,mtr-601,Drug,,"cerebral palsy|multiple sclerosis|spinal cord injuries|spastic paraplegia, hereditary|hereditary spastic paraplegia|stroke|muscle spasticity|muscle hypertonia|dystonia","Central Nervous System Diseases|Neurodegenerative Diseases|Diseases of the nervous system|Neurologic Manifestations|Neurologic Manifestations|Trauma, Nervous System|Demyelinating Diseases"
19272,NCT06117306,midomafetamine,"3,4 methylenedioxymethamphetamine",Drug|Behavioral,"stress disorders, post-traumatic","stress disorders, post-traumatic",Psychiatry and Psychology Category
19273,NCT06117969,menopausal hormone|tibolone|xi,xiangshao granules|tibolone|tibolone plus xiangshao granules,Drug,menopausal|menopausal sleep disorders|sleeping disorders,sleep wake disorders|menopause,Diseases Category|unknown
19274,NCT06118294,ps128|ps23,probiotics,Dietary Supplement,parkinson disease,depression|movement disorders|parkinson's disease (pd)|anxiety,Central Nervous System Diseases|unknown|Psychiatry and Psychology Category
19275,NCT06118567,nitrous oxide,room air|nitrous oxide,Drug,aggression|impulsive aggressive tendencies|impulsively aggressive,"intermittent explosive disorder|disruptive, impulse control, and conduct disorders",Psychiatry and Psychology Category
19276,NCT06118580,,alcohol (ethanol),Drug,aggression|aggression behavior|aggressive disorders|alcohol|alcohol intoxication|alcohol use disorder|alcohol-related aggression|alcohol-related aggressive behavior|impulsive aggression behavior,"alcohol use disorder|intermittent explosive disorder|disruptive, impulse control, and conduct disorders",unknown|Psychiatry and Psychology Category
19277,NCT06120036,deoxycholic acid|polidocanol,deoxycholic acid|asclera,Drug,cutaneous neurofibromas|neurofibromatosis 1|neurofibromatosis type 1 cutaneous neurofibromas,neurofibromatosis 1,Neurocutaneous Syndromes
19278,NCT06121492,branched chain amino acid|branched-chain amino acid|branched-chain amino acids,branched-chain amino acid,Drug,cirrhotic|liver|low muscle mass|sarcopenia,cirrhosis of the liver|sarcopenia,Neurologic Manifestations|unknown
19279,NCT06122038,,tart cherry extract powder,Dietary Supplement,sor,myalgia|muscle damage|inflammation|oxidative stress,Neuromuscular Diseases|unknown
19280,NCT06122662,amx0035,amx0035,Drug|Other,"progressive supranuclear palsy|supranuclear palsy, progressive","psp|supranuclear palsy, progressive|progressive supranuclear palsy|atypical parkinsonism|neurodegenerative diseases",Cranial Nerve Diseases|Neurodegenerative Diseases|unknown
19281,NCT06124703,ginkgo biloba|prednisone|steroids,ginkgo biloba extract|prednisone tablet,Drug,acute subjective tinnitus|acute tinnitus,"hearing loss|tinnitus|hearing loss, sensorineural",Neurologic Manifestations
19282,NCT06125002,diosmin|flavonoid|flavonoids,diosmin750,Drug,chronic inflammatory diseases|delayed-onset muscle soreness|myalgia|pain,myalgia,Neuromuscular Diseases
19283,NCT06125054,ketamine,ketamine,Drug|Behavioral,cocaine|cocaine use disorder|cocaine-related disorders,cocaine dependence|cocaine-related disorders|cocaine use disorder,Diseases Category|unknown
19284,NCT06125782,omega-3 fatty acid,omega 3 fatty acid,Drug,autism spectrum disorder,autism spectrum disorder,Psychiatry and Psychology Category
19285,NCT06125951,xanamem,xanamem,Drug,alzheimer disease|early stages of alzheimer's disease|major depressive disorder|mild or moderate dementia,"dementia, mild|alzheimer disease|dementia moderate",Neurodegenerative Diseases|unknown
19286,NCT06126185,,12-week course of synbiotic,Dietary Supplement,anxiety|asd|autism spectrum disorder,autism spectrum disorder|anxiety,Psychiatry and Psychology Category|unknown
19287,NCT06126315,acetylcarnitine|riluzole,acetylcarnitine,Drug,amyotrophic lateral sclerosis|neuron disease,amyotrophic lateral sclerosis,Central Nervous System Diseases
19288,NCT06126523,botulinum toxin|btx-a,,Device,plantar flexor spasticity|spasticity|stroke,spasticity as sequela of stroke|stroke,Central Nervous System Diseases|unknown
19289,NCT06126588,177lu-dotatate|everolimus|octreotide,everolimus,Drug,"grade 1 meningioma|grades 2 and 3 meningioma|grades 2 and 3 meningiomas|grades 2 and 3 refractory meningioma|meningioma|refractory|refractory meningioma|refractory,|risk|tumor",meningioma,Nervous System Neoplasms
19290,NCT06126653,ard-501,high dose ard-501|low dose ard-501,Drug,asd|autism spectrum disorder,autism spectrum disorder,Psychiatry and Psychology Category
19291,NCT06127368,donepezil|gb-5001,gb-5001d|oral cohort|gb-5001a,Drug,,alzheimer disease,Neurodegenerative Diseases
19292,NCT06128148,jyp0322,jyp0322,Drug,locally advanced/metastatic solid tumors|ros1|ros1 gene fusion,protein kinase inhibitors|other protocol specified criteria|lung neoplasms|brain neoplasms,Nervous System Neoplasms|unknown
19293,NCT06128356,dexmedetomidine,dexmedetomidine sublingual,Drug,"autonomic crisis|dysautonomia, familial|hyperadrenergic autonomic crises|hyperadrenergic autonomic crisis","dysautonomia, familial",Autonomic Nervous System Diseases
19294,NCT06128564,delandistrogene moxeparvovec|ro7494222|srp-9001,delandistrogene moxeparvovec,Genetic,"dmd|duchenne muscular dystrophy|muscular dystrophy, duchenne","duchenne muscular dystrophy|muscular dystrophy, duchenne",Neuromuscular Diseases
19295,NCT06128616,abobotulinumtoxina|botulinum toxin a|incobotulinumtoxina|onabotulinumtoxina,botulinum toxin type a,Drug|Device|Other|Behavioral,cerebral palsy|multiple sclerosis|pain|spastic equinus foot deformity|spastic plantar and palmar flexion deformities|spasticity|stroke|wrist palmar flexion deformity,cerebral palsy|spasticity/paresis,Central Nervous System Diseases|unknown
19296,NCT06128954,teta 4hcl|triethylenetetramine,900mg teta 4hcl once daily formulation|900mg teta 4hcl cuprior®,Drug,,hepatolenticular degeneration,Central Nervous System Diseases
19297,NCT06128967,,metformin extended release oral tablet|fluvoxamine maleate 100 mg,Drug,"covid-19|fatigue syndrome, chronic|long covid|long covid-19 syndrome|sars-cov-2","fatigue syndrome, chronic|long covid-19 syndrome",Neuromuscular Diseases|unknown
19298,NCT06129032,local anaesthetic|local anesthetics,,Procedure,cesarean delivery|cesarean section|pain|postoperative pain,analgesia,Diseases of the nervous system
19299,NCT06130228,,multi-ingredient supplement (pdt-mis),Dietary Supplement,glycogen storage disease type ii|late onset|late-onset pompe disease|lopd,"glycogen storage disease type ii|obesity|glycogen storage disease type ii late onset|nutrition poor|glycogen storage disease type ii, adult|muscle loss|lysosomal storage diseases",Central Nervous System Diseases|unknown
19300,NCT06130449,androgens|t|testosterone,ayr saline nasal gel|natesto testosterone intranasal gel,Drug,spinal cord injuries,spinal cord injuries,"Trauma, Nervous System"
19301,NCT06130501,buprenorphine,,Device,"opioid use disorder|opioid withdrawal|stress disorders, post-traumatic","stress disorders, post-traumatic|opioid use disorder",Psychiatry and Psychology Category|unknown
19302,NCT06130540,secukinumab,secukinumab,Drug,giant cell arteritis|polymyalgia rheumatica,polymyalgia rheumatica|giant cell arteritis,Central Nervous System Diseases|unknown
19303,NCT06131554,crm197|group acyw135 meningococcal conjugate vaccine|mcv4,"batch 3 of mcv4|batch 1 of group acyw135 meningococcal conjugate vaccine (crm197) (mcv4)|batch 2 of mcv4|meningococcal (groups a, c, y, and w-135) polysaccharide diphtheria toxoid conjugate vaccine",Biological,,"meningitis, meningococcal|meningococcal meningitis",Central Nervous System Diseases
19304,NCT06131983,aro-dux4,aro-dux4 for injection,Drug,facioscapulohumeral muscular dystrophy type 1,"muscular dystrophy, facioscapulohumeral",Neuromuscular Diseases
19305,NCT06132165,,polidocanol|deoxycholic acid,Drug,neurofibromatosis type 1 cutaneous neurofibromas|pain,neurofibromatosis 1,Neurocutaneous Syndromes
19306,NCT06132178,psilocybin,psilocybin|low-dose psilocybin,Drug|Device,treatment-resistant major depressive disorder,recurrent depression|treatment resistant depression|mdd|depression|major depressive disorder,unknown|Psychiatry and Psychology Category
19307,NCT06132685,corticosteroids|dexamethasone|steroid|steroids,dexamethasone,Drug|Other|Procedure,brain neoplasms|craniotomy|edema|surgery to remove (craniotomy) a brain tumor|swelling,meningioma|malignant brain neoplasm|malignant brain glioma|low grade glioma,Nervous System Neoplasms|unknown
19308,NCT06132893,bhv-7000,bhv-7000,Drug,refractory focal epilepsy|refractory focal onset epilepsy,"epilepsies, partial",Central Nervous System Diseases
19309,NCT06133075,mirabegron,mirabegron 25 mg|mirabegron 50 mg,Drug,hypotension|overactive bladder|postural orthostatic tachycardia syndrome|presyncope|syncope,chronic orthostatic intolerance|syncope|postural orthostatic tachycardia syndrome,unknown|Neurologic Manifestations|Autonomic Nervous System Diseases
19310,NCT06133309,benzodiazepines|esketamine|ketamine,,Behavioral,- induced transient dissociative state|anxiety|depressive disorder|depressive disorders|dissociative disorders|dissociative experience|induced transient dissociative state|resistant depression|transient dissociative state,depressive disorder,Psychiatry and Psychology Category
19311,NCT06134401,hypertonic saline|salty,,Device,cerebral palsy|chest infections|neurodisability|neuromuscular diseases|respiratory exacerbations,neurodevelopmental disorders|cerebral palsy|neuromuscular diseases,Central Nervous System Diseases|Neuromuscular Diseases|Psychiatry and Psychology Category
19312,NCT06136728,dalfampridine,dalfampridine 10 mg [ampyra],Drug|Other|Behavioral,mobility deficits|mobility impairment|multiple sclerosis,multiple sclerosis,Demyelinating Diseases
19313,NCT06136936,ct-156,,Device,schizophrenia,schizophrenia,Diseases of the nervous system
19314,NCT06137664,bivalent (types 1 and 3) oral poliovirus vaccine|bopv|nopv1|nopv2|novel live attenuated monovalent oral poliomyelitis vaccines 1 and 2|novel live attenuated trivalent oral poliomyelitis vaccine|novel oral poliovirus vaccine type 1|novel oral poliovirus vaccine type 2|tnopv|trivalent novel oral poliovirus vaccines,novel oral poliomyelitis vaccine type 3 (nopv3)|novel oral poliomyelitis vaccine type 1 (nopv1)|bivalent oral poliomyelitis vaccine (bopv)|novel oral poliomyelitis vaccine type 2 (nopv2),Biological,,poliomyelitis,Neuromuscular Diseases
