,nct_id,canonical_BioLinkBERT-base_interventions,canonical_aact_interventions,aact_intervention_types,canonical_BioLinkBERT-base_conditions,canonical_aact_conditions,Disease Class
15562,NCT04294290,,hct-msc infusion,Biological,autism|autism spectrum disorder,autism spectrum disorder,Psychiatry and Psychology Category
15563,NCT04294654,vortioxetine,vortioxetine,Drug,depression|depressive|early dementia|major depressive disorder,dementia,Diseases of the nervous system|Central Nervous System Diseases
15564,NCT04295642,cvl-751|levodopa,cvl-751,Drug,parkinson disease,parkinson disease,Central Nervous System Diseases
15565,NCT04297111,,probiotic,Dietary Supplement,,muscle weakness,Neurologic Manifestations
15566,NCT04297358,,hyperbaric oxygen,Drug,chronic stroke|completed|stroke,stroke,Central Nervous System Diseases
15567,NCT04297683,,cnm-au8|zilucoplan|sls-005 trehalose|verdiperstat|abbv-cls-7262|dnl343|pridopidine,Drug,als,amyotrophic lateral sclerosis,Central Nervous System Diseases
15568,NCT04298541,,ga-68-dotatoc|ga-68- dotatate,Drug,meningioma,meningioma,Nervous System Neoplasms
15569,NCT04298853,morphine,morphine scheduled|morphine prn,Drug,neonatal abstinence syndrome,neonatal abstinence syndrome,Diseases Category
15570,NCT04299893,ozone,oxygen|ozone,Drug,chemotherapy-induced peripheral neuropathy|pain,neuralgia,Neuromuscular Diseases
15571,NCT04301284,cad-1883,cad-1883,Drug,spinocerebellar ataxia|spinocerebellar ataxias,spinocerebellar ataxias|spinocerebellar ataxia type 3|machado-joseph disease,Neurologic Manifestations|Neurodegenerative Diseases
15572,NCT04301492,vortioxetine,vortioxetine,Drug,depression|major depression|mp|parkinson|parkinson disease|pd|sustained depression,depression,Psychiatry and Psychology Category
15573,NCT04301609,beta-glucans,active,Dietary Supplement,"anxiety|cfs|depression|fatigue|fatigue syndrome, chronic|ms|orthostatic|post-exertion fatigue","fatigue syndrome, chronic",Neuromuscular Diseases
15574,NCT04301726,deutetrabenazine,deutetrabenazine oral tablet [austedo],Drug,dysphagia|hd|huntington disease,huntington disease,Neurodegenerative Diseases
15575,NCT04302116,adrenocorticotrophic hormone|prednisolone|steroid|vigabatrin,combination therapy with vigabatrin and prednisolone|vigabatrin tablets,Drug,"infantile epileptic encephalopathy|infantile spasms|seizures|spasm|spasms, infantile","spasms, infantile",Central Nervous System Diseases
15576,NCT04302181,,ropivacaine injection,Drug,"stress disorders, post-traumatic","stress disorders, post-traumatic",Psychiatry and Psychology Category
15577,NCT04302870,amantadine|memantine|trazodone,amantadine hydrochloride oral solution|trazodone hydrochloride oral solution|memantine hydrochloride oral solution,Drug,motor neurone disease,amyotrophic lateral sclerosis,Central Nervous System Diseases
15578,NCT04303065,dexamethasone,dexamethasone oral,Drug,brain contusion|cerebral contusions|craniocerebral trauma|pericontusional edema|tbi|traumatic brain injured,"brain injuries, traumatic",Central Nervous System Diseases
15579,NCT04303325,esketamine,esketamine|saline solution,Drug,breast cancer operation|depression|postoperative,depression,Psychiatry and Psychology Category
15580,NCT04303416,,albumin solution,Drug,abc|adrenoleukodystrophy|adrenomyeloneuropathy|oxidative,adrenomyeloneuropathy|adrenoleukodystrophy,Diseases of the nervous system|Central Nervous System Diseases|Diseases of the nervous system
15581,NCT04304274,,patient controlled analgesia with morphine,Drug,chronic pain|hepatectomy|moderate to severe postoperative pain|open hepatectomy|pain|post-hepatectomy,analgesia,Diseases of the nervous system
15582,NCT04304482,,anavex2-73 oral liquid,Drug,rtt,rett syndrome,Neurologic Manifestations
15583,NCT04305002,exenatide|glp-1|glp-1) receptor stimulation|glucagon-like peptide-1 (,exenatide,Drug,early parkinson's disease|parkinson disease|type 2 diabetes mellitus,parkinson disease,Central Nervous System Diseases
15584,NCT04305210,,f-18 pmpbb3|18f-florbetapir,Drug,alzheimer disease|amci|amnestic mild cognitive impairment|dementia|frontotemporal dementia|mild and moderate dementia|mild to moderate degree of dementia|mild-moderate dementia due,alzheimer disease,Neurodegenerative Diseases
15585,NCT04305275,sage-324,sage-324,Drug,essential tremor|tremor,essential tremor,Central Nervous System Diseases
15586,NCT04305470,aminolevulinic acid hydrochloride|gleolan,gleolan (aminolevulinic acid hydrochloride/ala/ala-hci),Drug,meningioma|newly diagnosed or recurrent meningiomas|tumor|tumor resection surgery,meningioma,Nervous System Neoplasms
15587,NCT04305522,,probiotic 1|probiotic 2,Dietary Supplement,episodic migraine|migraine|migraine disorders,migraine disorders|migraine,Diseases of the nervous system|Central Nervous System Diseases
15588,NCT04306146,cad-9303,cad-9303,Drug,schizophrenia,schizophrenia,Diseases of the nervous system
15589,NCT04306354,dis|glycerin|methylp|oc|oxytocin|propyl,oxytocin nasal spray,Drug,aggression|agitation|anxiety|cocaine|crack cocaine|depressive|detoxification|withdrawal,cocaine-related disorders,Diseases Category
15590,NCT04306562,,enteral nutrition supplement,Dietary Supplement,cancerous|sarcopenia|sarcopenic cancerous,sarcopenia,Neurologic Manifestations
15591,NCT04308304,donepezil|mk-1942,donepezil|mk-1942,Drug,alzheimer disease|mild-to-moderate cognitive impairment,alzheimer disease,Neurodegenerative Diseases
15592,NCT04308577,mct,,Other,brain injuries|severe brain injury|tbi,"brain injuries, traumatic|subarachnoid hemorrhage|brain injuries|stroke","Central Nervous System Diseases|Trauma, Nervous System"
15593,NCT04309149,margarine|mct,mct fats,Dietary Supplement,"fatty acid oxidation disorder|glut-1 or|intractable epilepsy,|pdhd",epilepsy,Central Nervous System Diseases
15594,NCT04309214,,mct fats,Dietary Supplement,drug resistant epilepsy|glut-1|pdhd,epilepsy,Central Nervous System Diseases
15595,NCT04309292,,prebiotic food supplement|protein supplement,Dietary Supplement,anabolic resistance|loss|muscle anabolic resistance|sarcopenia,sarcopenia,Neurologic Manifestations
15596,NCT04309331,,motion,Dietary Supplement,pku,phenylketonurias,Central Nervous System Diseases
15597,NCT04309708,nimodipine,,Device,light sensitive drug infusion,subarachnoid hemorrhage,Central Nervous System Diseases
15598,NCT04309877,methylcellulose|theophylline,theophylline er|lipopolysaccharide (lps),Drug|Biological|Other,asthma|depression|depressive|inflammation|lipopolysaccharide,depression,Psychiatry and Psychology Category
15599,NCT04311099,,active drug,Drug,minimally invasive colon surgery|pain,analgesia,Diseases of the nervous system
15600,NCT04311463,paroxetine,paxil (paroxetine hydrochloride )|paroxetine hydrochloride,Drug,,anxiety disorders,Psychiatry and Psychology Category
15601,NCT04311515,,pu-ad,Drug,alzheimer disease|dementia|mild ad|mild alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
15602,NCT04312152,b|multivitamin b and e complex|q10 ubiquinol|vit. e,multi-vitamin b complex|vitamin e|q10 ubiquinol,Dietary Supplement,autism|idiopathic and syndromic autism|idiopathic autism spectrum disorder|phelan-mcdermid syndrome|syndromic autism,autism spectrum disorder,Psychiatry and Psychology Category
15603,NCT04312399,hormonal|hormone,,Procedure,alzheimer|alzheimers'disease|breast cancer|dementia|menopause|postmenopausal,alzheimer disease,Neurodegenerative Diseases
15604,NCT04312932,fatty acid|omega 3-6,lcpufa oil supplement,Drug,autism spectrum disorder,autism spectrum disorder,Psychiatry and Psychology Category
15605,NCT04313166,,cu(ii)atsm,Drug,amyotrophic lateral sclerosis|motor neuron disease,amyotrophic lateral sclerosis,Central Nervous System Diseases
15606,NCT04313335,duloxetine,duloxetine,Drug,"acute herpes zoster|neuralgia, postherpetic","neuralgia, postherpetic",Neuromuscular Diseases
15607,NCT04313374,morphine|opioid,"morphine pca 0,5 mg|morphine pca 1 mg",Drug,craniotomy|moderate to severe pain|moderate to severe postoperative pain|supratentorial craniotomies|supratentorial craniotomy,brain neoplasms,Nervous System Neoplasms
15608,NCT04314687,,umbilical cord mesenchymal stem cells|conditioned medium,Biological,cerebral palsy,cerebral palsy,Central Nervous System Diseases
15609,NCT04314934,-|ana,anavex2-73,Drug,alzheimer disease|early alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
15610,NCT04315415,crosslinked|hyaluronic acid,,Device,,vocal cord paralysis,Neurologic Manifestations
15611,NCT04315935,butorphanol|butorphanol tartrate|fentanyl,fentanyl and propofol|butorphanol and propofol,Drug,anxiety|critically ill|delirium|icu|mechanical ventilation|pain,analgesia,Diseases of the nervous system
15612,NCT04316494,hydroxychloroquine,hydroxychloroquine,Drug,anca vasculitis|anti-neutrophilic cytoplasmic autoantibodies (anca) vasculitis|eosinophilic granulomatosis with polyangiitis|granulomatosis polyangiitis|microscopic polyangiitis|vasculitis,microscopic polyangiitis,Central Nervous System Diseases
15613,NCT04316650,anti-androgen therapy|anti-androgenic drugs|anti-androgens|antidepressant treatments|ssris,blood and saliva samples|blood samples,Genetic|Biological|Other|Behavioral,paraphilic|paraphilic disorders|paraphilic sex offenders|sex offenders,paraphilic disorders,Psychiatry and Psychology Category
15614,NCT04316702,,cymbalta / lyrica,Drug,emotional trauma|fibromyalgia|fibromyalgia syndrome,fibromyalgia,Neuromuscular Diseases
15615,NCT04317235,ropivacaine,ropivacaine 0.5% injectable solution,Drug,shoulder arthroscopy,respiratory paralysis,Neurologic Manifestations
15616,NCT04318067,melatonin,melatonin 3 mg,Drug,adhd|chronic sleep onset problem|chronic sleep problems|delayed dlmo|melatonin|sleep problems,sleep wake disorders,Diseases Category
15617,NCT04318509,,gmpower,Dietary Supplement,pku,phenylketonurias,Central Nervous System Diseases
15618,NCT04319588,local anesthetic,,Procedure,cardiac surgery|non-emergent cardiac surgery|pain,analgesia,Diseases of the nervous system
15619,NCT04320940,phenobarbital|phenobarbital sodium,phenobarbital sodium injection,Drug,neonatal seizures|seizures,"epilepsy, benign neonatal",Central Nervous System Diseases
15620,NCT04321889,bergamot essential oil|oil,,Other|Device,agitation|severe dementia,stroke,Central Nervous System Diseases
15621,NCT04322149,at-1501|humanized monoclonal antibody antagonist to cd40 ligand|recombinant cd40-ligand,at-1501,Drug,amyotrophic lateral sclerosis,amyotrophic lateral sclerosis,Central Nervous System Diseases
15622,NCT04322227,,foliglurax 10 mg (treatment a)|foliglurax 30 mg (treatment b),Drug,parkinson disease|pd,parkinson disease,Central Nervous System Diseases
15623,NCT04322461,mct,betaquik mct supplement,Dietary Supplement,alzheimer disease|cognitive disorders|parkinson and,alzheimer disease|parkinson disease,Central Nervous System Diseases|Neurodegenerative Diseases
15624,NCT04322526,naltrexone|µ-opioid antagonist,naltrexone 50 mg oral tablet,Drug,mdd,depression,Psychiatry and Psychology Category
15625,NCT04323566,rituximab,rituximab,Drug,behavior|immune system|immune system involvement|obsessive-compulsive disorder|ocb|psychotic disorders,obsessive-compulsive disorder|schizophrenia,Psychiatry and Psychology Category|Diseases of the nervous system
15626,NCT04323735,lgg,culturelle 10 billion cfu capsule,Drug,indwelling catheters|nlutd|urinary,"urinary bladder, neurogenic",Neurologic Manifestations
15627,NCT04325113,levobupivacaine|lidocaine|lidocaine viscous|nacl,levobupivacaine,Drug,tonsillectomy,analgesia,Diseases of the nervous system
15628,NCT04325685,octenisept,control|antiseptic solution|bacteriophage,Drug,ventilator-associated pneumonia|ventilator-associated pneumoniae,meningitis|seizures|brain injuries|encephalitis,"Diseases Category|Neurologic Manifestations|Central Nervous System Diseases|Trauma, Nervous System"
15629,NCT04325737,sep-363856,sep-363856,Drug,schizophrenia,schizophrenia,Diseases of the nervous system
15630,NCT04325932,acetylsalicylic acid|aspirin|clopidogrel|urinary kallikrein,urinary kallikrein,Drug,symptomatic intracranial atherosclerosis|symptomatic intracranial atherosclerotic,intracranial arteriosclerosis,Central Nervous System Diseases
15631,NCT04326283,snr1611|trametinib,trametinib (1 mg)|trametinib (0.5 mg)|riluzole (100 mg),Drug,amyotrophic lateral sclerosis,amyotrophic lateral sclerosis,Central Nervous System Diseases
15632,NCT04326374,human growth hormone|somatotropin|transcon hgh,transcon hgh|daily hgh,Drug,growth hormone deficiency,pituitary diseases,Central Nervous System Diseases
15633,NCT04327726,dexmedetomidine,dexmedetomidine nebulization,Drug|Other,caesarean section|elective cesarean section|post-dural puncture headache,post-dural puncture headache,Central Nervous System Diseases
15634,NCT04327843,,haloperidol decanoate,Drug,chronic psychotic disorders|cpd|cpds,schizophrenia,Diseases of the nervous system
15635,NCT04328805,ibuprofen,ibuprofen tablets,Drug,carpal tunnel syndrome|pain,carpal tunnel syndrome,Neuromuscular Diseases
15636,NCT04330547,analgesic,analgesic administration,Drug,consciousness disorders|disorders of consciousness|nociception|pain|subacute/chronic,consciousness disorders|disorders of consciousness,Neurologic Manifestations
15637,NCT04331405,,human allogeneic umbilical cord blood mononuclear cells (hucbmcs) systemic (i.v.) infusions,Biological,severe acute contusion spinal cord injury,spinal cord injuries,Diseases Category
15638,NCT04331704,,prep acronym (pre-exposure prophylaxis),Drug,alcohol|hiv|sexually transmitted infections|sti,substance-related disorders,Diseases Category
15639,NCT04331938,,regional anesthetic spg block-bilateral,Drug,aneurysmal subarachnoid hemorrhage|headache pain,subarachnoid hemorrhage,Central Nervous System Diseases
15640,NCT04332276,a-dopamine|dopamine|levodopa,a-dopamine|optimized oral treatment,Drug,dyskinesias|fluctuations|parkinson disease|parkinsonian|severe motor complications|severe motor fluctuations,parkinson disease,Central Nervous System Diseases
15641,NCT04333277,antidepressant,,Other,major depression,depression,Psychiatry and Psychology Category
15642,NCT04334031,,biobanking with genetic analysis,Genetic,imids|immune-mediated inflammatory diseases,multiple sclerosis,Demyelinating Diseases
15643,NCT04334317,tak-071,tak-071,Drug,cognitive impairment|parkinson disease,parkinson disease,Central Nervous System Diseases
15644,NCT04334408,fremanezumab,fremanezumab,Drug,cadasil|migraine|migraine disorders,migraine disorders|migraine,Diseases of the nervous system|Central Nervous System Diseases
15645,NCT04334863,jak2/stat3 inhibitor|molec|wp1066,wp1066,Drug,progressive or recurrent malignant brain tumor|refractory and progressive or recurrent malignant brain tumors|refractory to,brain neoplasms,Nervous System Neoplasms
15646,NCT04335461,bupivacaine,regional anesthetics,Procedure|Drug|Device,extracapsular hip fracture|postoperative pain,analgesia,Diseases of the nervous system
15647,NCT04336046,,bupivacaine|normal saline,Drug,adolescent idiopathic scoliosis|idiopathic scoliosis|pain|postoperative|scoliosis|severe|severe spine deformity|spinal correction surgery|surgical,analgesia,Diseases of the nervous system
15648,NCT04338997,izd174,izd174,Drug,mild/moderate parkinson's disease|parkinson disease,parkinson disease,Central Nervous System Diseases
15649,NCT04339413,gantenerumab,gantenerumab,Drug,ad|alzheimer disease,alzheimer disease,Neurodegenerative Diseases
15650,NCT04339751,vorinostat,vorinostat,Drug,acth producing pituitary adenomas|cushing s disease|pituitary acth hypersecretion|tumor,pituitary acth hypersecretion,Central Nervous System Diseases
